,word,stem
0,urlLink,urllink
1,Castro,castro
2,Refuses,refus
3,Recognize,recogn
4,Florida,florida
5,Until,until
6,Free,free
7,Fair,fair
8,Elections,elect
9,Take,take
10,Place,place
11,EU,EU
12,Debates,debat
13,Measures,measur
14,Restore,restor
15,Democracy,democraci
16,Albanian,albanian
17,Russian,russian
18,observers,observ
19,sent,sent
20,monitor,monitor
21,American,american
22,elections,elect
23,The,the
24,joke,joke
25,endless,endless
26,presidential,presidenti
27,election,elect
28,recounts,recount
29,two,two
30,years,year
31,ago,ago
32,Russia,russia
33,Albania,albania
34,would,would
35,send,send
36,poll,poll
37,monitors,monitor
38,help,help
39,United,unit
40,States,state
41,unexpected,unexpect
42,bump,bump
43,road,road
44,democracy,democraci
45,Now,now
46,become,becom
47,reality,realiti
48,Canada,canada
49,Issues,issu
50,Travel,travel
51,Advisory,advisori
52,Against,against
53,U,U
54,S,S
55,A,A
56,travel,travel
57,advisory,advisori
58,issued,issu
59,Canadian,canadian
60,government,govern
61,week,week
62,ironic,iron
63,twist,twist
64,telling,tell
65,citizens,citizen
66,born,born
67,Iraq,iraq
68,Syria,syria
69,countries,countri
70,targeted,target
71,anti,anti
72,terrorism,terror
73,policies,polici
74,consider,consid
75,avoiding,avoid
76,And,and
77,go,go
78,drink,drink
79,water,water
