,word,stem
0,So,So
1,I,I
2,heard,heard
3,mice,mice
4,many,mani
5,additional,addit
6,buttons,button
7,useful,use
8,thankfully,thank
9,new,new
10,mouse,mous
11,left,left
12,click,click
13,right,right
14,scroll,scroll
15,wheel,wheel
16,button,button
17,task,task
18,switch,switch
19,two,two
20,currently,current
21,unassigned,unassign
22,would,would
23,assume,assum
24,used,use
25,forward,forward
26,backward,backward
27,web,web
28,browser,browser
29,That,that
30,may,may
31,sound,sound
32,like,like
33,lot,lot
34,think,think
35,extension,extens
36,miniscule,miniscul
37,Now,now
38,keyboard,keyboard
39,hand,hand
40,asinine,asinin
41,Along,along
42,normal,normal
43,keys,key
44,letters,letter
45,numbers,number
46,punctuation,punctuat
47,navigation,navig
48,keypad,keypad
49,one,one
50,seperate,seper
51,scrolling,scroll
52,go,go
53,back,back
54,sleep,sleep
55,f,f
56,lock,lock
57,e,e
58,mail,mail
59,messenger,messeng
60,sms,sm
61,webcam,webcam
62,media,media
63,mute,mute
64,volume,volum
65,last,last
66,track,track
67,next,next
68,stop,stop
69,play,play
70,iTouch,itouch
71,search,search
72,shopping,shop
73,favorites,favorit
74,home,home
75,Additionally,addit
76,function,function
77,key,key
78,enable,enabl
79,reply,repli
80,send,send
81,undo,undo
82,redo,redo
83,print,print
84,save,save
85,computer,comput
86,documents,document
87,pictures,pictur
88,music,music
89,To,To
90,make,make
91,matters,matter
92,worse,wors
93,labeled,label
94,control,control
95,functions,function
96,cut,cut
97,copy,copi
98,paste,past
99,They,they
100,little,littl
101,bit,bit
102,overboard,overboard
