,word,lemma
0,urlLink,urllink
1,Globe,globe
2,Grows,grow
3,Darker,darker
4,Sunshine,sunshin
5,Diminishes,diminish
6,10,10
7,37,37
8,Pollution,pollut
9,dims,dim
10,sunlight,sunlight
11,two,two
12,ways,way
13,scientists,scientist
14,theorize,theoriz
15,Some,some
16,light,light
17,bounces,bounc
18,soot,soot
19,particles,particl
20,air,air
21,goes,goe
22,back,back
23,outer,outer
24,space,space
25,The,the
26,pollution,pollut
27,also,also
28,causes,caus
29,water,water
30,droplets,droplet
31,condense,condens
32,leading,lead
33,thicker,thicker
34,darker,darker
35,clouds,cloud
36,block,block
37,For,for
38,reason,reason
39,dimming,dim
40,appears,appear
41,pronounced,pronounc
42,cloudy,cloudi
43,days,day
44,sunny,sunni
45,ones,one
46,less,less
47,polluted,pollut
48,regions,region
49,little,littl
50,via,via
