,word,lemma
0,Twice,twice
1,three,three
2,days,day
3,Chris,chri
4,I,I
5,mucking,muck
6,around,around
7,OpenBSD,openbsd
8,firewall,firewal
9,trying,tri
10,recover,recov
11,data,data
12,dead,dead
13,drive,drive
14,This,thi
15,box,box
16,file,file
17,NAT,nat
18,server,server
19,Without,without
20,internet,internet
21,While,while
22,waiting,wait
23,reboot,reboot
24,thinking,think
25,things,thing
26,Oh,Oh
27,go,go
28,www,www
29,somesite,somesit
30,com,com
31,Uh,Uh
32,D,D
33,oh,oh
34,right,right
35,access,access
36,Just,just
37,today,today
38,restart,restart
39,web,web
40,proxy,proxi
41,What,what
42,wait,wait
43,Ah,Ah
44,slashdot,slashdot
45,Right,right
46,Is,Is
47,bad,bad
48,sign,sign
49,assume,assum
50,24,24
51,7,7
52,broadband,broadband
53,connection,connect
