,word,lemma
0,Osho,osho
1,True,true
2,Love,love
3,something,someth
4,permanent,perman
5,eternal,etern
6,Remember,rememb
7,poets,poet
8,say,say
9,true,true
10,Dont,dont
11,take,take
12,criterion,criterion
13,love,love
14,untrue,untru
15,momentary,momentari
16,Just,just
17,opposite,opposit
18,case,case
19,The,the
20,moment,moment
21,one,one
22,lose,lose
23,whole,whole
24,eternity,etern
25,risk,risk
26,Who,who
27,wants,want
28,And,and
29,permanency,perman
30,valued,valu
31,much,much
32,life,life
33,change,chang
34,flow,flow
35,death,death
