,word,lemma
0,urlLink,urllink
1,Life,life
2,After,after
3,The,the
4,Oil,oil
5,Crash,crash
6,Civilization,civil
7,know,know
8,coming,come
9,end,end
10,soon,soon
11,This,thi
12,wacky,wacki
13,conclusion,conclus
14,religious,religi
15,cult,cult
16,rather,rather
17,result,result
18,diligent,dilig
19,analysis,analysi
20,sourced,sourc
21,hard,hard
22,data,data
23,scientists,scientist
24,study,studi
25,global,global
26,Peak,peak
27,related,relat
28,geo,geo
29,political,polit
30,events,event
31,aftermath,aftermath
32,extend,extend
33,far,far
34,beyond,beyond
35,much,much
36,pay,pay
37,gas,ga
38,Simply,simpli
39,stated,state
40,expect,expect
41,war,war
42,starvation,starvat
43,economic,econom
44,collapse,collaps
45,possibly,possibl
46,even,even
47,extinction,extinct
48,Homo,homo
49,sapiens,sapien
50,via,via
