,word,stem
0,urlLink,urllink
1,Quadrant,quadrant
2,Sign,sign
3,Code,code
4,EXPOSED,expos
5,Any,ani
6,troops,troop
7,UN,UN
8,NATO,nato
9,umbrella,umbrella
10,including,includ
11,Russia,russia
12,China,china
13,privy,privi
14,sign,sign
15,codes,code
16,believe,believ
17,pose,pose
18,serious,seriou
19,breech,breech
20,threat,threat
21,national,nation
22,security,secur
23,These,these
24,codings,code
25,could,could
26,also,also
27,aid,aid
28,help,help
29,lead,lead
30,terrorists,terrorist
31,vital,vital
32,electrical,electr
33,power,power
34,stations,station
35,support,support
36,grid,grid
37,water,water
38,sources,sourc
39,nuclear,nuclear
40,plants,plant
41,military,militari
42,bases,base
43,ALL,all
44,marked,mark
45,tacmar,tacmar
46,across,across
47,U,U
48,S,S
