,word,stem
0,urlLink,urllink
1,Anti,anti
2,war,war
3,groups,group
4,make,make
5,elaborate,elabor
6,plans,plan
7,protest,protest
8,Some,some
9,Bush,bush
10,administration,administr
11,supporters,support
12,say,say
13,demonstrations,demonstr
14,could,could
15,harmful,harm
16,U,U
17,S,S
18,interests,interest
19,They,they
20,encourage,encourag
21,enemy,enemi
22,said,said
23,Michael,michael
24,Ledeen,ledeen
25,foreign,foreign
26,policy,polici
27,expert,expert
28,Washington,washington
29,D,D
30,C,C
31,based,base
32,American,american
33,Enterprise,enterpris
34,Institute,institut
35,The,the
36,Iraqis,iraqi
37,look,look
38,Aha,aha
39,people,peopl
40,government,govern
41,But,but
42,also,also
43,want,want
44,hamper,hamper
45,anyone,anyon
46,right,right
47,free,free
48,speech,speech
49,If,If
50,stupid,stupid
51,entitled,entitl
52,Indeed,inde
53,For,for
54,moment,moment
55,anyway,anyway
