,word,lemma
0,As,As
1,today,today
2,urlLink,urllink
3,Windows,window
4,Mobile,mobil
5,powered,power
6,Smartphones,smartphon
7,available,avail
8,US,US
9,AT,AT
10,T,T
11,Wireless,wireless
12,carrying,carri
13,Motorola,motorola
14,MPx200,mpx200
15,This,thi
16,monumental,monument
17,leap,leap
18,forward,forward
19,department,depart
20,We,We
21,working,work
22,Smartphone,smartphon
23,platform,platform
24,years,year
25,market,market
26,The,the
27,site,site
28,selling,sell
29,phone,phone
30,299,299
31,10,10
32,28,28
33,2003,2003
34,Amazon,amazon
35,149,149
36,99,99
37,150,150
38,mail,mail
39,rebate,rebat
40,It,It
41,difficult,difficult
42,explain,explain
43,powerful,power
44,phones,phone
45,words,word
46,First,first
47,great,great
48,Reception,recept
49,rarely,rare
50,issue,issu
51,audio,audio
52,quality,qualiti
53,fantastic,fantast
54,features,featur
55,regular,regular
56,Combine,combin
57,full,full
58,fledged,fledg
59,PIM,pim
60,calendar,calendar
61,contacts,contact
62,tasks,task
63,email,email
64,MP3,mp3
65,video,video
66,player,player
67,Internet,internet
68,Explorer,explor
69,MSN,msn
70,Messenger,messeng
71,An,An
72,additional,addit
73,feature,featur
74,many,mani
75,people,peopl
76,know,know
77,use,use
78,wireless,wireless
79,modem,modem
80,well,well
81,Anywhere,anywher
82,go,go
83,laptop,laptop
84,connect,connect
85,provided,provid
86,USB,usb
87,cable,cabl
88,internet,internet
89,longer,longer
90,I,I
91,love,love
92,products,product
