,word,lemma
0,urlLink,urllink
1,They,they
2,came,came
3,deep,deep
4,giant,giant
5,squid,squid
6,currently,current
7,growing,grow
8,fast,fast
9,size,size
10,number,number
11,terms,term
12,total,total
13,biomass,biomass
14,surpass,surpass
15,human,human
16,race,race
17,On,On
18,face,face
19,absurd,absurd
20,Here,here
21,species,speci
22,whose,whose
23,existence,exist
24,mankind,mankind
25,scarcely,scarc
26,even,even
27,noticed,notic
28,living,live
29,examples,exampl
30,scientists,scientist
31,spent,spent
32,whole,whole
33,careers,career
34,searching,search
35,vain,vain
36,How,how
37,suddenly,suddenli
38,occupying,occupi
39,planet,planet
40,us,us
41,Via,via
42,Plastic,plastic
