,word,lemma
0,urlLink,urllink
1,The,the
2,Saddam,saddam
3,George,georg
4,show,show
5,Tony,toni
6,Blair,blair
7,moderator,moder
8,Welcome,welcom
9,first,first
10,televised,televis
11,debate,debat
12,W,W
13,Bush,bush
14,Hussein,hussein
15,live,live
16,United,unit
17,Nations,nation
18,headquarters,headquart
19,New,new
20,York,york
21,We,We
22,begin,begin
23,brief,brief
24,opening,open
25,statement,statement
26,First,first
27,I,I
28,would,would
29,like,like
30,welcome,welcom
31,evil,evil
32,friend,friend
33,UN,UN
34,one,one
35,great,great
36,American,american
37,institutions,institut
38,propulsion,propuls
39,freedom,freedom
40,throughout,throughout
41,world,world
42,Thank,thank
43,Great,great
44,Satan,satan
45,hope,hope
46,today,today
47,may,may
48,find,find
49,common,common
50,ground,ground
51,Iraqi,iraqi
52,people,peopl
53,commitment,commit
54,peace,peac
55,human,human
56,progress,progress
57,America,america
58,desire,desir
59,destroy,destroy
60,Middle,middl
61,East,east
62,via,via
