,word,stem
0,urlLink,urllink
1,You,you
2,Know,know
3,Right,right
4,What,what
5,really,realli
6,disturbing,disturb
7,newly,newli
8,released,releas
9,Nirvana,nirvana
10,song,song
11,feelings,feel
12,remorse,remors
13,pissed,piss
14,offedness,offed
15,toward,toward
16,Kurt,kurt
17,Cobain,cobain
18,resurrects,resurrect
19,absolutely,absolut
20,proves,prove
21,adage,adag
22,If,If
23,want,want
24,hurt,hurt
25,someone,someon
26,lost,lost
27,everything,everyth
28,give,give
29,back,back
30,something,someth
31,broken,broken
