,word,lemma
0,At,At
1,new,new
2,moon,moon
3,lunar,lunar
4,gravity,graviti
5,pulls,pull
6,water,water
7,causes,caus
8,seeds,seed
9,swell,swell
10,burst,burst
11,This,thi
12,factor,factor
13,coupled,coupl
14,increasing,increas
15,moonlight,moonlight
16,creates,creat
17,balanced,balanc
18,root,root
19,leaf,leaf
20,growth,growth
21,best,best
22,time,time
23,planting,plant
24,ground,ground
25,annual,annual
26,crops,crop
27,produce,produc
28,outside,outsid
29,fruit,fruit
30,Examples,exampl
31,lettuce,lettuc
32,spinach,spinach
33,celery,celeri
34,broccoli,broccoli
35,cabbage,cabbag
36,cauliflower,cauliflow
37,grain,grain
38,Cucumbers,cucumb
39,like,like
40,phase,phase
41,also,also
42,even,even
43,though,though
44,exception,except
45,rule,rule
46,In,In
47,second,second
48,quarter,quarter
49,gravitational,gravit
50,pull,pull
51,less,less
52,strong,strong
53,creating,creat
54,It,It
55,generally,gener
56,good,good
57,especially,especi
58,two,two
59,days,day
60,full,full
61,The,the
62,types,type
63,prefer,prefer
64,annuals,annual
65,form,form
66,inside,insid
67,beans,bean
68,melons,melon
69,peas,pea
70,peppers,pepper
71,squash,squash
72,tomatoes,tomato
73,Mow,mow
74,lawns,lawn
75,first,first
76,increase,increas
77,After,after
78,wanes,wane
79,energy,energi
80,drawing,draw
81,gravitation,gravit
82,high,high
83,moisture,moistur
84,soil,soil
85,decreasing,decreas
86,putting,put
87,roots,root
88,favorable,favor
89,including,includ
90,beets,beet
91,carrots,carrot
92,onions,onion
93,potatoes,potato
94,peanuts,peanut
95,perennials,perenni
96,biennials,biennial
97,bulbs,bulb
98,transplanting,transplant
99,active,activ
100,Pruning,prune
101,done,done
102,third,third
103,sign,sign
104,Scorpio,scorpio
105,fourth,fourth
106,decreased,decreas
107,considered,consid
108,resting,rest
109,period,period
110,cultivate,cultiv
111,harvest,harvest
112,transplant,transplant
113,prune,prune
114,retard,retard
115,urlLink,urllink
116,More,more
117,gardening,garden
118,phases,phase
