,word,lemma
0,sigh,sigh
1,possible,possibl
2,describe,describ
3,confusion,confus
4,going,go
5,right,right
6,wish,wish
7,could,could
8,go,go
9,back,back
10,happy,happi
11,living,live
12,one,one
13,another,anoth
14,although,although
15,want,want
16,hope,hope
17,impossible,imposs
18,yet,yet
19,nothings,noth
20,bullshit,bullshit
21,attempt,attempt
22,together,togeth
23,entire,entir
24,world,world
25,us,us
26,something,someth
27,past,past
28,failed,fail
29,miserably,miser
30,way,way
31,possibly,possibl
32,win,win
33,battle,battl
34,nothing,noth
35,loose,loos
36,case,case
37,sally,salli
38,everything,everyth
39,thing,thing
40,fucking,fuck
41,stuck,stuck
42,enough,enough
43,shit,shit
44,sat,sat
45,around,around
46,today,today
47,waited,wait
48,phone,phone
49,call,call
50,took,took
51,capone,capon
52,many,mani
53,walks,walk
54,definitely,definit
55,got,got
56,work,work
57,type,type
58,passed,pass
59,cage,cage
60,tired,tire
61,fuck,fuck
62,called,call
63,sometime,sometim
64,tonight,tonight
65,let,let
66,know,know
67,made,made
68,safe,safe
69,Vancouver,vancouv
70,cool,cool
71,guess,guess
72,coming,come
73,home,home
74,friday,friday
75,pretty,pretti
76,stoked,stoke
77,hopefully,hope
78,happens,happen
79,planning,plan
80,started,start
81,taking,take
82,day,day
83,hopes,hope
84,dreams,dream
85,plans,plan
86,lost,lost
87,hurt,hurt
88,wait,wait
89,positive,posit
90,things,thing
91,post,post
92,really,realli
93,write,write
94,somethings,someth
95,goodnight,goodnight
