,word,stem
0,If,If
1,could,could
2,change,chang
3,one,one
4,thing,thing
5,would,would
6,I,I
7,honestly,honestli
8,wish,wish
9,naturally,natur
10,outgoing,outgo
11,may,may
12,seem,seem
13,always,alway
14,When,when
15,younger,younger
16,shy,shi
17,With,with
18,friends,friend
19,neighborhood,neighborhood
20,normal,normal
21,kid,kid
22,In,In
23,school,school
24,pretty,pretti
25,damned,damn
26,quiet,quiet
27,Every,everi
28,year,year
29,elementary,elementari
30,sort,sort
31,accelerated,acceler
32,program,program
33,Not,not
34,kids,kid
35,make,make
36,something,someth
37,first,first
38,grade,grade
39,go,go
40,second,second
41,classrooms,classroom
42,reading,read
43,Stuff,stuff
44,like,like
45,That,that
46,definitely,definit
47,made,made
48,outcast,outcast
49,started,start
50,playing,play
51,sports,sport
52,recess,recess
53,rarely,rare
54,hung,hung
55,anyone,anyon
56,still,still
57,9th,9th
58,At,At
59,point,point
60,less,less
61,forced,forc
62,cracking,crack
63,jokes,joke
64,loudmouth,loudmouth
65,opinionated,opinion
66,etc,etc
67,It,It
68,feels,feel
69,show,show
70,farce,farc
71,day,day
