,word,stem
0,Just,just
1,morning,morn
2,I,I
3,told,told
4,would,would
5,stop,stop
6,spending,spend
7,money,money
8,In,In
9,past,past
10,month,month
11,bought,bought
12,new,new
13,digital,digit
14,camera,camera
15,work,work
16,shoes,shoe
17,bunch,bunch
18,clothes,cloth
19,regular,regular
20,blue,blue
21,shirts,shirt
22,Leah,leah
23,says,say
24,many,mani
25,Not,not
26,possible,possibl
27,subscription,subscript
28,urlLink,urllink
29,EMusic,emus
30,spent,spent
31,lot,lot
32,going,go
33,especially,especi
34,food,food
35,So,So
36,said,said
37,Then,then
38,got,got
39,gift,gift
40,certificate,certif
41,mail,mail
42,15,15
43,Express,express
44,Men,men
45,Jamie,jami
46,went,went
47,today,today
48,spend,spend
49,enough,enough
50,use,use
51,cert,cert
52,much,much
53,ended,end
54,80,80
55,40,40
56,Fields,field
57,buying,buy
58,cologne,cologn
59,Pleasures,pleasur
60,promise,promis
