,word,lemma
0,Alright,alright
1,urlLink,urllink
2,Lindsay,lindsay
3,let,let
4,see,see
5,I,I
6,match,match
7,dream,dream
8,posts,post
9,The,the
10,first,first
11,nightmare,nightmar
12,Basically,basic
13,two,two
14,shady,shadi
15,guys,guy
16,going,go
17,door,door
18,trying,tri
19,sell,sell
20,Smartphones,smartphon
21,people,peopl
22,They,they
23,40,40
24,phones,phone
25,tossed,toss
26,big,big
27,plastic,plastic
28,box,box
29,remember,rememb
30,actually,actual
31,letting,let
32,house,hous
33,sudden,sudden
34,parents,parent
35,kitchen,kitchen
36,us,us
37,AR11s,ar11
38,As,As
39,side,side
40,note,note
41,AR11,ar11
42,hated,hate
43,device,devic
44,It,It
45,would,would
46,never,never
47,retail,retail
48,market,market
49,many,mani
50,problems,problem
51,Anyway,anyway
52,lackadaisically,lackadais
53,get,get
54,buy,buy
55,phone,phone
56,seemed,seem
57,tired,tire
58,worn,worn
59,wanted,want
60,money,money
61,also,also
62,stolen,stolen
63,obviously,obvious
64,When,when
65,refused,refus
66,started,start
67,argue,argu
68,yell,yell
69,Eventually,eventu
70,took,took
71,things,thing
72,hands,hand
73,beat,beat
74,leader,leader
75,hurt,hurt
76,much,much
77,suddenly,suddenli
78,gone,gone
79,shoved,shove
80,companion,companion
81,rested,rest
82,parked,park
83,car,car
84,Now,now
85,starts,start
86,weird,weird
87,hard,hard
88,imagine,imagin
89,So,So
90,picture,pictur
91,looking,look
92,onto,onto
93,driveway,driveway
94,From,from
95,vantage,vantag
96,point,point
97,backend,backend
98,second,second
99,bad,bad
100,guy,guy
101,leaning,lean
102,facing,face
103,He,He
104,directly,directli
105,basically,basic
106,ground,ground
107,exhausted,exhaust
108,looked,look
109,resting,rest
110,bit,bit
111,moving,move
112,Suddenly,suddenli
113,without,without
114,warning,warn
115,glimpse,glimps
116,come,come
117,drops,drop
118,axe,axe
119,skull,skull
120,practically,practic
121,cleaving,cleav
122,For,for
123,reason,reason
124,busted,bust
125,ran,ran
126,past,past
127,man,man
128,wielding,wield
129,dead,dead
130,accomplice,accomplic
131,felt,felt
132,chased,chase
133,everything,everyth
134,changed,chang
135,around,around
136,laying,lay
137,back,back
138,hood,hood
139,different,differ
140,His,hi
141,bashed,bash
142,face,face
143,focused,focus
144,saw,saw
145,mom,mom
146,friend,friend
147,Evelyn,evelyn
148,holding,hold
149,smoking,smoke
150,gun,gun
151,assume,assum
152,chasing,chase
153,shot,shot
154,fell,fell
155,woke,woke
156,one,one
157,fairly,fairli
158,hazy,hazi
159,know,know
160,details,detail
161,scene,scene
162,last,last
163,day,day
164,class,class
165,presumably,presum
166,high,high
167,school,school
168,like,like
169,boarding,board
170,clean,clean
171,desks,desk
172,say,say
173,goodbye,goodby
174,students,student
175,teachers,teacher
176,pack,pack
177,bedding,bed
178,clothes,cloth
179,well,well
180,sure,sure
181,something,someth
182,reading,read
183,Harry,harri
184,Potter,potter
185,lately,late
186,crying,cri
187,dark,dark
188,haired,hair
189,female,femal
190,teacher,teacher
191,sad,sad
192,next,next
193,thing,thing
194,getting,get
195,married,marri
196,seems,seem
197,wedding,wed
198,got,got
199,Jamie,jami
200,divorced,divorc
201,someone,someon
202,else,els
203,month,month
204,later,later
205,Weird,weird
