,word,lemma
0,Splinternets,splinternet
1,stories,stori
2,year,year
3,old,old
4,I,I
5,found,found
6,anything,anyth
7,new,new
8,since,sinc
9,Even,even
10,Cato,cato
11,Institute,institut
12,nothing,noth
13,say,say
14,died,die
15,quietly,quietli
16,seems,seem
17,Why,whi
18,urlLink,urllink
19,In,In
20,The,the
21,Eyes,eye
22,Of,Of
23,Justice,justic
24,Department,depart
25,Protecting,protect
26,Your,your
27,Own,own
28,Internet,internet
29,Privacy,privaci
30,Is,Is
31,Cause,caus
32,For,for
33,Alarm,alarm
34,one,one
35,best,best
36,ways,way
37,maximize,maxim
38,privacy,privaci
39,todays,today
40,allow,allow
41,choose,choos
42,protect,protect
43,prying,pri
44,eyes,eye
45,unimpeded,unimped
46,government,govern
47,Successful,success
48,blocking,block
49,techniques,techniqu
50,may,may
51,prove,prove
52,useful,use
53,others,other
54,lessons,lesson
55,learned,learn
56,make,make
57,secure,secur
58,Based,base
59,investigation,investig
60,different,differ
61,ideas,idea
62,One,one
63,Not,not
64,Enough,enough
65,needs,need
66,borders,border
67,beyond,beyond
68,users,user
69,escape,escap
70,damaging,damag
71,political,polit
72,resolutions,resolut
73,battles,battl
74,rooted,root
75,nonowned,nonown
76,common,common
77,property,properti
78,status,statu
79,Conflicting,conflict
80,legislative,legisl
81,visions,vision
82,cyberspace,cyberspac
83,populated,popul
84,exhibitionists,exhibitionist
85,extreme,extrem
86,would,would
87,inhabitants,inhabit
88,gated,gate
89,communities,commun
90,reveal,reveal
91,basic,basic
92,truth,truth
93,everybody,everybodi
94,wants,want
95,connected,connect
96,else,els
97,Libertarian,libertarian
98,Just,just
99,Bizarro,bizarro
100,What,what
101,could,could
102,take,take
103,haters,hater
104,perverts,pervert
105,spammers,spammer
106,stick,stick
107,private,privat
108,That,that
109,way,way
110,whatever,whatev
111,want,want
112,without,without
113,bothering,bother
114,rest,rest
115,us,us
116,spend,spend
117,money,money
118,time,time
119,regulating,regul
