,word,stem
0,urlLink,urllink
1,Bush,bush
2,master,master
3,plan,plan
4,Internet,internet
5,You,you
6,trusted,trust
7,never,never
8,privacy,privaci
9,internet,internet
10,bank,bank
11,credit,credit
12,card,card
13,transactions,transact
14,medical,medic
15,records,record
16,fly,fli
17,plane,plane
18,cross,cross
19,border,border
20,certainly,certainli
21,decide,decid
22,neo,neo
23,con,con
24,fascists,fascist
25,wrong,wrong
26,forever,forev
27,war,war
28,want,want
29,something,someth
30,As,As
31,looks,look
32,things,thing
33,moving,move
34,bleak,bleak
35,direction,direct
36,rather,rather
37,quickly,quickli
38,via,via
