,word,lemma
0,urlLink,urllink
1,Osho,osho
2,Zen,zen
3,Tarot,tarot
4,Only,onli
5,break,break
6,cage,cage
7,conditioning,condit
8,reach,reach
9,truth,truth
10,hearts,heart
11,begin,begin
12,see,see
13,life,life
14,really,realli
15,This,thi
16,card,card
17,challenges,challeng
18,us,us
19,move,move
20,away,away
21,preoccupations,preoccup
22,spaces,space
23,times,time
24,stay,stay
25,alert,alert
26,happening,happen
27,Life,life
28,great,great
29,ocean,ocean
30,play,play
31,drop,drop
32,judgments,judgment
33,preferences,prefer
34,attachment,attach
35,details,detail
36,long,long
37,term,term
38,plans,plan
39,Be,Be
40,available,avail
41,comes,come
42,way,way
43,And,and
44,worry,worri
45,stumble,stumbl
46,fall,fall
47,pick,pick
48,dust,dust
49,good,good
50,laugh,laugh
51,carry,carri
52,Good,good
53,advice,advic
54,I,I
55,needed,need
56,today,today
57,hs,hs
