,word,lemma
0,urlLink,urllink
1,Keep,keep
2,It,It
3,Simple,simpl
4,Have,have
5,confidence,confid
6,healing,heal
7,power,power
8,human,human
9,presence,presenc
10,Particularly,particularli
11,final,final
12,days,day
13,slow,slow
14,leave,leav
15,room,room
16,silence,silenc
17,Reduce,reduc
18,distractions,distract
19,Create,creat
20,calm,calm
21,receptive,recept
22,environment,environ
23,Honor,honor
24,spiritual,spiritu
25,dimensions,dimens
26,dying,die
27,Let,let
28,go,go
29,control,control
30,willing,will
31,acknowledge,acknowledg
32,ignorance,ignor
33,face,face
34,extraordinary,extraordinari
35,mystery,mysteri
