,word,lemma
0,another,anoth
1,day,day
2,life,life
3,steve,steve
4,last,last
5,night,night
6,went,went
7,saw,saw
8,movie,movi
9,passion,passion
10,christ,christ
11,powerful,power
12,expect,expect
13,whatsoever,whatsoev
14,everyone,everyon
15,talked,talk
16,seen,seen
17,said,said
18,cried,cri
19,well,well
20,leaving,leav
21,kind,kind
22,scared,scare
23,knowing,know
24,cry,cri
25,mean,mean
26,teared,tear
27,armagaddon,armagaddon
28,devil,devil
29,nah,nah
30,heh,heh
31,late,late
32,show,show
33,mood,mood
34,overcasting,overcast
35,none,none
36,less,less
37,sally,salli
38,enjoyed,enjoy
39,hell,hell
40,today,today
41,going,go
42,gym,gym
43,work,work
44,right,right
45,think,think
46,get,get
47,nails,nail
48,done,done
49,thats,that
50,something,someth
51,fun,fun
52,changes,chang
53,anything,anyth
54,um,um
55,peace,peac
