,word,lemma
0,For,for
1,much,much
2,free,free
3,time,time
4,would,would
5,like,like
6,I,I
7,create,creat
8,used,use
9,yet,yet
10,purchased,purchas
11,urlLink,urllink
12,guys,guy
13,price,price
14,sorta,sorta
15,steep,steep
16,starting,start
17,299,299
18,set,set
19,99,99
20,clip,clip
21,Their,their
22,samples,sampl
23,look,look
24,quite,quit
25,beautiful,beauti
26,especially,especi
27,alpha,alpha
28,channel,channel
29,overlay,overlay
30,add,add
31,character,charact
32,video,video
33,think,think
