,word,stem
0,Dream,dream
1,Update,updat
2,The,the
3,dream,dream
4,last,last
5,night,night
6,concerned,concern
7,entering,enter
8,sort,sort
9,car,car
10,show,show
11,held,held
12,building,build
13,similar,similar
14,Cobo,cobo
15,Hall,hall
16,North,north
17,American,american
18,International,intern
19,Auto,auto
20,Show,show
21,first,first
22,part,part
23,quite,quit
24,fuzzy,fuzzi
25,involved,involv
26,Jeff,jeff
27,Russ,russ
28,I,I
29,driving,drive
30,long,long
31,distance,distanc
32,home,home
33,trailering,trailer
34,fairly,fairli
35,sedate,sedat
36,blue,blue
37,brighter,brighter
38,Ford,ford
39,Racing,race
40,bright,bright
41,Subaru,subaru
42,World,world
43,Rally,ralli
44,idea,idea
45,type,type
46,though,though
47,mind,mind
48,told,told
49,Acura,acura
50,RSX,rsx
51,even,even
52,sure,sure
53,knew,knew
54,perform,perform
55,something,someth
56,Possibly,possibl
57,drive,drive
58,around,around
59,possibly,possibl
60,drag,drag
61,race,race
62,drift,drift
63,knows,know
64,After,after
65,got,got
66,bit,bit
67,time,time
68,walked,walk
69,As,As
70,realized,realiz
71,forgotten,forgotten
72,keys,key
73,Since,sinc
74,trailered,trailer
75,need,need
76,Oddly,oddli
77,enough,enough
78,found,found
79,carrying,carri
80,one,one
81,old,old
82,Michigan,michigan
83,Daily,daili
84,worked,work
85,master,master
86,key,key
87,entire,entir
88,showroom,showroom
89,Again,again
90,oddly,oddli
91,mens,men
92,bathrooms,bathroom
93,closed,close
94,womens,women
95,became,becam
96,co,co
97,ed,ed
98,While,while
99,walking,walk
100,back,back
101,parking,park
102,garage,garag
103,could,could
104,go,go
105,get,get
106,ran,ran
107,group,group
108,six,six
109,people,peopl
110,We,We
111,small,small
112,hallway,hallway
113,bend,bend
114,tight,tight
115,fit,fit
116,9,9
117,groups,group
118,collided,collid
119,swarmed,swarm
120,us,us
121,My,My
122,thought,thought
123,check,check
124,wallets,wallet
125,They,they
126,actually,actual
127,steal,steal
128,lost,lost
129,IDs,id
130,money,money
131,except,except
132,singles,singl
133,Just,just
134,end,end
135,altercation,alterc
136,stole,stole
137,huge,huge
138,stack,stack
139,checked,check
140,wallet,wallet
141,point,point
142,At,At
143,pleased,pleas
144,bills,bill
145,A,A
146,300,300
147,hundred,hundr
148,dollar,dollar
149,bill,bill
150,Another,anoth
151,multiple,multipl
152,denominations,denomin
153,remember,rememb
154,133,133
155,16,16
156,religious,religi
157,message,messag
158,instead,instead
159,visual,visual
160,scene,scene
161,This,thi
162,woke,woke
