,word,lemma
0,urlLink,urllink
1,FEED,feed
2,gave,gave
3,official,offici
4,word,word
5,today,today
6,sutting,sut
7,least,least
8,foreseeable,forese
9,future,futur
10,The,the
11,goes,goe
12,Suck,suck
13,although,although
14,looks,look
15,like,like
16,Plastic,plastic
17,continuing,continu
18,Both,both
19,online,onlin
20,six,six
21,years,year
22,excellent,excel
23,throughout,throughout
24,Hopefully,hope
25,pull,pull
26,funk,funk
27,come,come
28,back,back
29,one,one
30,form,form
31,another,anoth
32,months,month
