,word,stem
0,Until,until
1,Genkai,genkai
2,1,1
3,done,done
4,Thanks,thank
5,Shari,shari
6,deft,deft
7,handling,handl
8,getting,get
9,alliance,allianc
10,going,go
11,Friday,friday
12,Saturday,saturday
13,genkai,genkai
14,experience,experi
15,mildly,mildli
16,horrible,horribl
17,instead,instead
18,excruciatingly,excruciatingli
19,could,could
20,On,On
21,starting,start
22,10,10
23,people,peopl
24,would,would
25,eventually,eventu
26,grow,grow
27,12,12
28,shrink,shrink
29,back,back
30,five,five
31,night,night
32,went,went
33,managed,manag
34,obtain,obtain
35,7,7
36,8,8
37,needed,need
38,Exoray,exoray
39,Molds,mold
40,mere,mere
41,5,5
42,hours,hour
43,During,dure
44,time,time
45,somehow,somehow
46,read,read
47,I,I
48,blame,blame
49,everything,everyth
50,Dynastey,dynastey
51,aggro,aggro
52,nearly,nearli
53,nest,nest
54,least,least
55,case,case
56,Water,water
57,Elementals,element
58,two,two
59,three,three
60,times,time
61,turned,turn
62,better,better
63,trek,trek
64,Eldeime,eldeim
65,Dyn,dyn
66,half,half
67,mobs,mob
68,glacier,glacier
69,A,A
70,personal,person
71,best,best
72,Even,even
73,smaller,smaller
74,group,group
75,still,still
76,able,abl
77,dispatch,dispatch
78,anything,anyth
79,came,came
80,way,way
81,In,In
82,four,four
83,rewarded,reward
84,4,4
85,papyrus,papyru
86,one,one
87,death,death
88,level,level
89,It,It
90,bad,bad
91,The,the
92,next,next
93,outing,outing
94,items,item
95,probably,probabl
96,posted,post
97,hopefully,hope
98,If,If
99,check,check
100,urlLink,urllink
101,newly,newli
102,created,creat
103,forums,forum
104,information,inform
105,Arrr,arrr
106,P,P
