,word,lemma
0,Ever,ever
1,wanted,want
2,print,print
3,man,man
4,page,page
5,unix,unix
6,You,you
7,simply,simpli
8,pipe,pipe
9,output,output
10,straight,straight
11,printer,printer
12,device,devic
13,work,work
14,Most,most
15,normal,normal
16,workstations,workstat
17,a2ps,a2p
18,installed,instal
19,tool,tool
20,converts,convert
21,ascii,ascii
22,text,text
23,PostScript,postscript
24,file,file
25,To,To
26,someSubject,somesubject
27,P,P
28,printerName,printernam
29,save,save
30,PS,PS
31,format,format
32,fileName,filenam
