,word,lemma
0,urlLink,urllink
1,Diana,diana
2,syndrome,syndrom
3,get,get
4,conspiracies,conspiraci
5,deserve,deserv
6,Of,Of
7,course,cours
8,nothing,noth
9,new,new
10,fascination,fascin
11,For,for
12,decades,decad
13,people,peopl
14,speculated,specul
15,really,realli
16,killed,kill
17,President,presid
18,Kennedy,kennedi
19,But,but
20,least,least
21,know,know
22,certain,certain
23,murdered,murder
24,rumours,rumour
25,demise,demis
26,correspond,correspond
27,something,someth
28,occurred,occur
29,reality,realiti
30,Today,today
31,accidental,accident
32,death,death
33,sufficient,suffici
34,provoke,provok
35,officialdom,officialdom
36,search,search
37,conspirators,conspir
38,Why,whi
39,Because,becaus
40,pervasive,pervas
41,sense,sens
42,mistrust,mistrust
43,official,offici
44,authority,author
45,via,via
