,word,stem
0,WAVE,wave
1,PARTICLES,particl
2,Tired,tire
3,sustaining,sustain
4,illusion,illus
5,cracks,crack
6,another,anoth
7,whip,whip
8,music,music
9,resumes,resum
10,Lonlied,lonli
11,mine,mine
12,parts,part
13,waves,wave
14,bring,bring
15,boats,boat
16,shore,shore
17,prettier,prettier
18,face,face
19,could,could
20,launched,launch
21,battle,battl
22,The,the
23,night,night
24,slides,slide
25,tomorrow,tomorrow
26,skids,skid
27,past,past
28,midnight,midnight
29,thud,thud
30,A,A
31,pieces,piec
32,still,still
33,missing,miss
34,next,next
35,week,week
36,Destiny,destini
37,calls,call
38,left,left
39,hold,hold
40,way,way
41,long,long
42,Apologies,apolog
43,inner,inner
44,tube,tube
45,river,river
46,tank,tank
47,tops,top
48,flip,flip
49,flops,flop
50,window,window
51,opportunity,opportun
52,dangled,dangl
53,point,point
54,return,return
55,crickets,cricket
56,better,better
57,acoustics,acoust
58,someplace,someplac
59,else,els
60,So,So
61,stay,stay
62,retrieve,retriev
63,soul,soul
64,believe,believ
65,Nothing,noth
66,matters,matter
67,fill,fill
68,blank,blank
69,filtered,filter
70,sand,sand
