,word,stem
0,urlLink,urllink
1,EU,EU
2,NATO,nato
3,Throw,throw
4,New,new
5,Lifeline,lifelin
6,Macedonia,macedonia
7,Talks,talk
8,Macedonian,macedonian
9,President,presid
10,Boris,bori
11,Trajkovski,trajkovski
12,said,said
13,talks,talk
14,leaders,leader
15,mainstream,mainstream
16,ethnic,ethnic
17,Albanian,albanian
18,political,polit
19,parties,parti
20,mediated,mediat
21,special,special
22,U,U
23,S,S
24,peace,peac
25,envoys,envoy
26,would,would
27,resume,resum
28,Tetovo,tetovo
29,But,but
30,gave,gave
31,exact,exact
32,timeframe,timefram
33,resuming,resum
34,dialogue,dialogu
35,city,citi
36,fierce,fierc
37,three,three
38,day,day
39,battles,battl
40,week,week
41,NLA,nla
42,government,govern
43,troops,troop
44,ruined,ruin
45,15,15
46,truce,truce
47,One,one
48,civilian,civilian
49,shot,shot
50,dead,dead
51,Thursday,thursday
52,local,local
53,police,polic
54,details,detail
55,immediately,immedi
56,available,avail
57,kind,kind
58,melting,melt
59,pot,pot
60,We,We
61,going,go
62,defend,defend
63,achievements,achiev
64,reference,refer
65,previous,previou
66,round,round
67,made,made
68,progress,progress
69,stalled,stall
70,whether,whether
71,become,becom
72,official,offici
73,language,languag
74,parts,part
75,The,the
76,West,west
77,taken,taken
78,lead,lead
79,role,role
80,trying,tri
81,prevent,prevent
82,five,five
83,month,month
84,old,old
85,rebellion,rebellion
86,becoming,becom
87,another,anoth
88,Balkan,balkan
89,war,war
