,word,stem
0,5,5
1,30,30
2,pm,pm
3,invites,invit
4,places,place
5,already,alreadi
6,began,began
7,pour,pour
8,tonight,tonight
9,yet,yet
10,still,still
11,fucking,fuck
12,clueless,clueless
13,going,go
14,question,question
15,left,left
16,pondering,ponder
17,although,although
18,totally,total
19,mood,mood
20,sit,sit
21,home,home
22,also,also
23,really,realli
24,club,club
25,atmosphere,atmospher
26,options,option
27,though,though
28,lets,let
29,see,see
30,presented,present
31,afternoon,afternoon
32,1,1
33,Canada,canada
34,like,like
35,12,12
36,people,peopl
37,2,2
38,Saginaw,saginaw
39,street,street
40,3,3
41,I,I
42,making,make
43,one,one
44,right,right
45,The,the
46,Movies,movi
47,suppose,suppos
48,movies,movi
49,would,would
50,best,best
51,choice,choic
52,mean,mean
53,thats,that
54,along,along
55,lines,line
56,im,im
57,fuck,fuck
58,go,go
59,everyone,everyon
60,seems,seem
61,plans,plan
62,girl,girl
63,nearby,nearbi
64,take,take
65,blah,blah
66,maybe,mayb
67,end,end
68,steve,steve
69,night,night
70,yeah,yeah
71,sounds,sound
72,rather,rather
73,refreshing,refresh
74,actually,actual
75,think,think
76,might,might
77,guys,guy
78,wanna,wanna
79,show,show
80,watch,watch
81,movie,movi
82,welcome,welcom
83,gong,gong
84,villiage,villiag
85,star,star
86,theater,theater
87,great,great
88,lakes,lake
89,crossing,cross
90,probably,probabl
91,9,9
92,10,10
93,thing,thing
94,appeals,appeal
95,BUT,but
96,knows,know
97,feelings,feel
98,change,chang
99,moods,mood
100,get,get
101,updated,updat
102,journal,journal
103,entry,entri
104,result,result
105,trying,tri
106,plan,plan
107,attempts,attempt
108,okay,okay
109,eat,eat
110,bologna,bologna
111,sandwich,sandwich
112,peace,peac
