,word,lemma
0,urlLink,urllink
1,September,septemb
2,2001,2001
3,The,the
4,Terrorism,terror
5,Discussion,discuss
6,For,for
7,Card,card
8,Carrying,carri
9,Libertarian,libertarian
10,important,import
11,message,messag
12,government,govern
13,wants,want
14,watch,watch
15,downloading,download
16,porn,porn
17,If,If
18,let,let
19,take,take
20,first,first
21,step,step
22,steep,steep
23,slippery,slipperi
24,slope,slope
25,ends,end
26,pod,pod
27,somewhere,somewher
28,wires,wire
29,brain,brain
30,feeding,feed
31,machine,machin
32,response,respons
33,attack,attack
34,besides,besid
35,point,point
36,Yes,ye
37,probably,probabl
38,ought,ought
39,whatever,whatev
40,involve,involv
41,mark,mark
42,words,word
43,next,next
44,thing,thing
45,know,know
46,looking,look
