,word,lemma
0,Somebody,somebodi
1,tripping,trip
2,hard,hard
3,man,man
4,I,I
5,believe,believ
6,missed,miss
7,one,one
8,funny,funni
9,urlLink,urllink
10,DSIN,dsin
11,Defense,defens
12,Security,secur
13,Intelligence,intellig
14,Network,network
15,Our,our
16,core,core
17,mission,mission
18,defend,defend
19,Americas,america
20,streets,street
21,communities,commun
22,areas,area
23,little,littl
24,oversight,oversight
25,isolate,isol
26,defeat,defeat
27,terrorists,terrorist
28,domestic,domest
29,foreign,foreign
30,operating,oper
31,cyberspace,cyberspac
32,expose,expos
33,corruption,corrupt
34,extremely,extrem
35,difficult,difficult
36,identify,identifi
37,threats,threat
38,national,nation
39,security,secur
40,implementing,implement
41,countermeasures,countermeasur
42,create,creat
43,new,new
44,laws,law
45,legislation,legisl
46,protect,protect
47,citizens,citizen
48,penetrate,penetr
49,traditionally,tradit
50,nearly,nearli
51,impenetrable,impenetr
52,networks,network
53,reform,reform
54,means,mean
55,altering,alter
56,previously,previous
57,criminal,crimin
58,anti,anti
59,American,american
60,ideologies,ideolog
61,via,via
62,abuddha,abuddha
63,memes,meme
64,Feds,fed
65,pull,pull
66,suspicious,suspici
67,gov,gov
68,site,site
69,Until,until
70,recently,recent
71,visitors,visitor
72,AONN,aonn
73,Web,web
74,treated,treat
75,smorgasbord,smorgasbord
76,information,inform
77,agency,agenc
78,calling,call
79,Access,access
80,One,one
81,Northwest,northwest
82,self,self
83,described,describ
84,cyberwarfare,cyberwarfar
85,unit,unit
86,claiming,claim
87,employ,employ
88,2,2
89,000,000
90,people,peopl
91,support,support
92,U,U
93,S,S
94,Department,depart
95,No,No
96,federal,feder
97,called,call
98,appears,appear
99,exist,exist
100,name,name
101,official,offici
102,list,list
103,organizations,organ
104,maintained,maintain
105,National,nation
106,Institute,institut
107,Standards,standard
108,Technology,technolog
109,Claiming,claim
110,credit,credit
111,deleted,delet
112,calls,call
113,Robert,robert
114,L,L
115,Taylor,taylor
116,III,iii
117,whose,whose
118,contact,contact
119,appeared,appear
120,documents,document
121,reside,resid
122,near,near
123,Everett,everett
124,Wash,wash
125,declined,declin
126,explain,explain
127,exactly,exactli
128,secured,secur
129,domain,domain
130,group,group
131,operations,oper
132,classified,classifi
133,Politech,politech
134,More,more
135,plug,plug
136,In,In
137,spite,spite
138,know,know
139,truth,truth
140,May,may
141,baffled,baffl
142,learn,learn
