,word,stem
0,Here,here
1,good,good
2,plans,plan
3,use,use
4,building,build
5,bookshelves,bookshelv
6,urlLink,urllink
7,60,60
8,inches,inch
9,tall,tall
10,34,34
11,wide,wide
12,14,14
13,deep,deep
14,pdf,pdf
15,plan,plan
16,Really,realli
17,cool,cool
18,wall,wall
19,mounted,mount
20,shelves,shelv
21,Floor,floor
22,Ceiling,ceil
23,Shelves,shelv
24,I,I
25,wonder,wonder
26,would,would
27,difficult,difficult
28,build,build
29,These,these
30,tips,tip
31,tricks,trick
32,educational,educ
33,learn,learn
34,Easy,easi
35,pine,pine
36,bookcase,bookcas
37,More,more
38,really,realli
39,fantastic,fantast
40,web,web
41,site,site
42,neato,neato
43,projects,project
44,like,like
45,rice,rice
46,paper,paper
47,outdoor,outdoor
48,lanterns,lantern
49,The,the
50,CD,CD
51,rack,rack
52,made,made
53,shutters,shutter
54,nice,nice
55,get,get
56,copy,copi
57,book,book
58,need,need
59,vocabulary,vocabulari
60,Miter,miter
61,Cut,cut
62,Angle,angl
63,cut,cut
64,across,across
65,width,width
66,thickness,thick
67,board,board
68,Rabbet,rabbet
69,L,L
70,shaped,shape
71,Dado,dado
72,Channel,channel
73,second,second
74,piece,piec
75,wood,wood
76,fitted,fit
77,Kerf,kerf
78,Width,width
79,blade,blade
80,Countersink,countersink
81,To,To
82,set,set
83,screw,screw
84,head,head
85,surface,surfac
86,Dowel,dowel
87,Wooden,wooden
88,pin,pin
89,used,use
90,provide,provid
91,strength,strength
92,alignment,align
93,Chamfer,chamfer
94,Corner,corner
95,beveled,bevel
96,45,45
97,degree,degre
98,angle,angl
99,AA,AA
100,Lumber,lumber
101,finish,finish
102,sides,side
