,word,stem
0,urlLink,urllink
1,The,the
2,Holy,holi
3,Light,light
4,Inside,insid
5,Sepulchre,sepulchr
6,Patriarch,patriarch
7,prays,pray
8,kneeling,kneel
9,reading,read
10,special,special
11,wishes,wish
12,requesting,request
13,Lord,lord
14,Jesus,jesu
15,Christ,christ
16,send,send
17,His,hi
18,gift,gift
19,sanctification,sanctif
20,people,peopl
21,And,and
22,absolute,absolut
23,quietness,quiet
24,hour,hour
25,patriarch,patriarch
26,wheeze,wheez
27,heard,heard
28,almost,almost
29,simultaneously,simultan
30,blue,blue
31,white,white
32,lightnings,lightn
33,penetrate,penetr
34,everywhere,everywher
35,though,though
36,millions,million
37,photographic,photograph
38,flashes,flash
39,turn,turn
40,embracing,embrac
41,walls,wall
42,lamps,lamp
43,light,light
44,miraculously,miracul
45,In,In
46,torches,torch
47,holds,hold
48,also,also
49,crowd,crowd
50,bursts,burst
51,cheers,cheer
52,teardrops,teardrop
53,joy,joy
54,faith,faith
55,run,run
56,eyes,eye
57,For,for
58,minutes,minut
59,doesnt,doesnt
60,attributes,attribut
61,fire,fire
62,This,thi
63,happens,happen
64,first,first
65,comes,come
66,gives,give
67,Anyone,anyon
68,touch,touch
69,33,33
70,candles,candl
71,burn,burn
72,After,after
73,flame,flame
74,normal,normal
75,Telegraph,telegraph
76,News,new
77,Fire,fire
78,sets,set
79,Orthodox,orthodox
80,rivalry,rivalri
81,ablaze,ablaz
82,Jerusalem,jerusalem
83,Seems,seem
84,like,like
85,cynical,cynic
86,perspective,perspect
87,Hvidt,hvidt
88,Miracle,miracl
89,miracle,miracl
90,occurs,occur
91,every,everi
92,year,year
93,Easter,easter
94,Saturday,saturday
95,There,there
96,many,mani
97,types,type
98,Christians,christian
99,Syrian,syrian
100,Armenian,armenian
101,Russian,russian
102,Greek,greek
103,well,well
104,Copts,copt
105,Church,church
106,alone,alon
107,7,7
108,different,differ
109,Christian,christian
110,Denominations,denomin
111,date,date
112,fixed,fix
113,according,accord
114,Julian,julian
115,Calendar,calendar
116,usual,usual
117,Western,western
118,European,european
119,Gregorian,gregorian
120,calendar,calendar
121,means,mean
122,normally,normal
123,falls,fall
124,Protestant,protest
125,Catholic,cathol
