,word,stem
0,urlLink,urllink
1,Exposing,expos
2,Links,link
3,Between,between
4,Communism,commun
5,The,the
6,Illuminati,illuminati
7,Islamic,islam
8,Terrorism,terror
9,What,what
10,terrorists,terrorist
11,committed,commit
12,recent,recent
13,heinous,heinou
14,crimes,crime
15,America,america
16,common,common
17,Plenty,plenti
18,True,true
19,may,may
20,little,littl
21,physical,physic
22,connection,connect
23,Coup,coup
24,Congresspersons,congressperson
25,Lee,lee
26,Dellums,dellum
27,Arab,arab
28,atrocities,atroc
29,But,but
30,philosophical,philosoph
31,spiritual,spiritu
32,connections,connect
33,clear,clear
34,submitted,submit
35,via,via
36,PS,PS
37,Texe,tex
38,conspiracy,conspiraci
39,theorists,theorist
40,held,held
41,secret,secret
42,meeting,meet
43,today,today
44,voted,vote
45,club,club
46,Sorry,sorri
