,word,lemma
0,urlLink,urllink
1,Slashdot,slashdot
2,Keeping,keep
3,An,An
4,Eye,eye
5,On,On
6,Total,total
7,Information,inform
8,Awareness,awar
9,TIA,tia
10,serves,serv
11,demonstrate,demonstr
12,supreme,suprem
13,arrogance,arrog
14,US,US
15,govt,govt
16,quick,quick
17,search,search
18,big,big
19,database,databas
20,white,white
21,van,van
22,Now,now
23,would,would
24,handy,handi
25,That,that
26,way,way
27,could,could
28,also,also
29,get,get
30,grip,grip
31,pesky,peski
32,guys,guy
33,calling,call
34,The,the
35,A,A
36,team,team
37,well,well
38,ARE,are
39,fugitives,fugit
40,military,militari
41,justice,justic
42,However,howev
43,promptly,promptli
44,escape,escap
45,maximum,maximum
46,security,secur
47,stockade,stockad
48,I,I
49,doubt,doubt
50,hold,hold
51,em,em
52,second,second
53,time,time
54,Maybe,mayb
55,hire,hire
56,IIRC,iirc
57,Team,team
58,drove,drove
59,black,black
60,pity,piti
61,fool,fool
62,know,know
