,word,stem
0,Realization,realiz
1,The,the
2,Poori,poori
3,Effect,effect
4,How,how
5,We,We
6,Sometimes,sometim
7,Fool,fool
8,Ourselves,ourselv
9,Just,just
10,seated,seat
11,Indian,indian
12,vegetarian,vegetarian
13,buffet,buffet
14,restaurant,restaur
15,friend,friend
16,beaming,beam
17,waitress,waitress
18,comes,come
19,along,along
20,nan,nan
21,traditional,tradit
22,flour,flour
23,based,base
24,foods,food
25,I,I
26,replied,repli
27,Two,two
28,nans,nan
29,please,pleas
30,She,she
31,remarked,remark
32,enthusiastically,enthusiast
33,Oh,Oh
34,would,would
35,like,like
36,try,tri
37,poori,poori
38,No,No
39,smiled,smile
40,They,they
41,nice,nice
42,Have,have
43,tried,tri
44,You,you
45,weakly,weakli
46,Okay,okay
47,one,one
48,prefer,prefer
49,But,but
50,unknowingly,unknowingli
51,pushy,pushi
52,patronised,patronis
53,walked,walk
54,later,later
55,saw,saw
56,empty,empti
57,plate,plate
58,asked,ask
59,happily,happili
60,Was,wa
61,My,My
62,sheepishly,sheepishli
63,gave,gave
64,weak,weak
65,nod,nod
66,prefers,prefer
67,smiles,smile
68,back,back
69,moving,move
70,serve,serv
71,another,anoth
72,happy,happi
73,customer,custom
74,call,call
75,It,It
76,unmindful,unmind
77,shaping,shape
78,world,world
79,according,accord
80,perceptions,percept
81,already,alreadi
82,made,made
83,mind,mind
84,asking,ask
85,favourite,favourit
86,Due,due
87,way,way
88,carried,carri
89,naturally,natur
90,obliged,oblig
91,give,give
92,positive,posit
93,response,respons
94,courtesy,courtesi
95,result,result
96,totally,total
97,deluded,delud
98,idea,idea
99,opinion,opinion
100,might,might
101,day,day
102,worldly,worldli
103,sense,sens
104,expense,expens
105,reinforcing,reinforc
106,delusion,delus
107,sometimes,sometim
108,unwittingly,unwittingli
109,mirror,mirror
110,smile,smile
111,true,true
112,On,On
113,hand,hand
114,smiling,smile
115,forcing,forc
116,reluctantly,reluctantli
117,genuinely,genuin
118,see,see
119,want,want
120,know,know
121,friends,friend
122,seemingly,seemingli
123,get,get
124,well,well
125,others,other
126,ironically,iron
127,talk,talk
128,behind,behind
129,backs,back
130,case,case
131,two,two
132,hypocrisy,hypocrisi
133,bad,bad
134,faith,faith
135,times,time
136,mindfully,mind
137,sincere,sincer
138,enough,enough
139,discover,discov
140,truly,truli
141,feels,feel
142,us,us
143,present,present
144,receive,receiv
145,negative,neg
146,feedback,feedback
147,This,thi
148,oneself,oneself
149,even,even
150,though,though
151,genuine,genuin
152,goodwill,goodwil
153,within,within
154,When,when
155,patronise,patronis
156,return,return
157,giving,give
158,ungenuine,ungenuin
159,Either,either
160,anyone,anyon
161,hypocritical,hypocrit
162,untrue,untru
163,Can,can
164,learn,learn
165,speak,speak
166,wise,wise
167,words,word
168,feel,feel
169,kind,kind
170,Even,even
171,truth,truth
172,bites,bite
173,little,littl
174,matter,matter
175,Since,sinc
176,sugar,sugar
177,coated,coat
178,kindness,kind
179,digestible,digest
180,right,right
181,Asking,ask
182,answer,answer
183,Some,some
184,cling,cling
185,Pooris,poori
186,best,best
187,Do,Do
188,stop,stop
189,reflect,reflect
190,perception,percept
191,preferences,prefer
192,opinions,opinion
193,Preferences,prefer
194,personal,person
195,likes,like
196,dislikes,dislik
197,feelings,feel
198,arise,aris
199,attachment,attach
200,aversion,avers
201,clouded,cloud
202,Buddha,buddha
203,says,say
204,illusory,illusori
205,Because,becaus
206,things,thing
207,wrong,wrong
208,develop,develop
209,wanting,want
210,hold,hold
211,reject,reject
212,Everything,everyth
213,changes,chang
214,fleetingly,fleetingli
215,moment,moment
216,noticeable,notic
217,less,less
218,taste,tast
219,much,much
220,better,better
221,let,let
222,go,go
223,Nans,nan
224,good,good
225,lets,let
226,Let,let
227,cultivate,cultiv
228,greater,greater
229,equanamity,equanam
230,calm,calm
231,balanced,balanc
232,mental,mental
233,state,state
234,uncluttered,unclutt
235,equanimous,equanim
236,ask,ask
237,question,question
238,able,abl
239,accurately,accur
240,analyse,analys
241,answers,answer
242,objectively,object
243,crucial,crucial
244,spiritual,spiritu
245,discernment,discern
246,Only,onli
247,realise,realis
248,entire,entir
249,spectrum,spectrum
250,pooris,poori
251,understanding,understand
252,large,larg
253,leading,lead
254,Enlightenment,enlighten
255,urlLink,urllink
256,shian,shian
257,TheDailyEnlightenment,thedailyenlighten
258,com,com
