,word,stem
0,TWITCH,twitch
1,Blepharospasm,blepharospasm
2,another,anoth
3,way,way
4,saying,say
5,eye,eye
6,twitch,twitch
7,different,differ
8,blink,blink
9,wink,wink
10,unexpected,unexpect
11,utterly,utterli
12,unwanted,unwant
13,They,they
14,say,say
15,stress,stress
16,related,relat
17,I,I
18,want,want
19,look,look
20,inside,insid
21,anymore,anymor
22,answers,answer
23,Haven,haven
24,opened,open
25,door,door
26,let,let
27,wind,wind
28,window,window
29,buried,buri
30,whole,whole
31,hole,hole
32,rain,rain
33,came,came
34,even,even
35,work,work
36,last,last
37,time,time
38,anyway,anyway
39,supposed,suppos
40,get,get
41,health,health
42,insurance,insur
43,record,record
44,like,like
45,playing,play
46,skip,skip
