,word,lemma
0,urlLink,urllink
1,Be,Be
2,My,My
3,Tongue,tongu
4,Cymothoa,cymothoa
5,exigua,exigua
6,crustacean,crustacean
7,makes,make
8,home,home
9,inside,insid
10,mouth,mouth
11,fish,fish
12,It,It
13,much,much
14,fact,fact
15,actually,actual
16,removes,remov
17,takes,take
18,duties,duti
19,host,host
20,tongue,tongu
21,The,the
22,parasite,parasit
23,bite,bite
24,existing,exist
25,however,howev
26,suck,suck
27,enough,enough
28,blood,blood
29,organ,organ
30,shrivels,shrivel
31,atrophies,atrophi
32,employs,employ
33,hooks,hook
34,underside,undersid
35,attach,attach
36,remaining,remain
37,stub,stub
38,Consequently,consequ
39,able,abl
40,use,use
41,replacement,replac
42,food,food
43,manipulation,manipul
44,allowing,allow
45,eat,eat
46,usual,usual
47,C,C
48,exiqua,exiqua
49,grabs,grab
50,meal,meal
51,particles,particl
52,float,float
53,free,free
54,eats,eat
55,Somebody,somebodi
56,wrote,wrote
57,play,play
58,based,base
59,concept,concept
60,There,there
61,many,mani
62,interesting,interest
63,things,thing
64,life,life
65,How,how
66,could,could
67,anybody,anybodi
68,ever,ever
69,bored,bore
