,word,stem
0,Nicole,nicol
1,Your,your
2,comment,comment
3,gave,gave
4,goosebumps,goosebump
5,words,word
6,appreciated,appreci
7,Thanks,thank
8,much,much
9,Steve,steve
10,You,you
11,amazing,amaz
12,person,person
13,inspire,inspir
14,perseverance,persever
15,strength,strength
16,ability,abil
17,ever,ever
18,want,want
19,life,life
20,I,I
21,told,told
22,since,sinc
23,day,day
24,met,met
25,quality,qualiti
26,warms,warm
27,room,room
28,personality,person
29,many,mani
30,guys,guy
31,wish,wish
32,never,never
33,anyone,anyon
34,like,like
35,must,must
36,say,say
37,years,year
38,always,alway
39,privilge,privilg
40,doll,doll
41,sorry,sorri
42,went,went
43,glad,glad
44,remaining,remain
45,positive,posit
46,staying,stay
47,top,top
48,without,without
49,allowing,allow
50,get,get
51,Forever,forev
52,Friends,friend
53,Stockwell,stockwel
54,taken,taken
55,thursday,thursday
56,post,post
