,word,lemma
0,Some,some
1,Goddess,goddess
2,You,you
3,said,said
4,I,I
5,inspire,inspir
6,And,and
7,gushed,gush
8,girly,girli
9,giggly,giggli
10,expected,expect
11,law,law
12,states,state
13,woman,woman
14,could,could
15,hope,hope
16,nothing,noth
17,better,better
18,muse,muse
19,man,man
20,Listen,listen
21,hon,hon
22,Epiphanies,epiphani
23,barter,barter
24,offer,offer
25,trade,trade
26,chose,chose
27,long,long
28,ago,ago
29,comes,come
30,Don,don
31,misunderstand,misunderstand
32,judge,judg
33,one,one
34,even,even
35,born,born
36,perhaps,perhap
37,lesson,lesson
38,get,get
39,ass,ass
40,choose,choos
41,learned,learn
42,end,end
43,love,love
44,working,work
45,gonna,gonna
46,cut,cut
47,say,say
48,pissed,piss
49,last,last
50,milepost,milepost
51,another,anoth
52,damn,damn
53,cliche,clich
