,word,stem
0,Added,ad
1,pictures,pictur
2,urlLink,urllink
3,Fourth,fourth
4,July,juli
5,I,I
6,guess,guess
7,really,realli
8,add,add
9,content,content
10,On,On
11,Lee,lee
12,Ben,ben
13,Russ,russ
14,went,went
15,Mark,mark
16,place,place
17,BBQ,bbq
18,A,A
19,people,peopl
20,stopped,stop
21,friends,friend
22,Umich,umich
23,We,We
24,started,start
25,cooking,cook
26,meat,meat
27,realized,realiz
28,tools,tool
29,us,us
30,ran,ran
31,store,store
32,picked,pick
33,set,set
34,already,alreadi
35,melted,melt
36,plastic,plastic
37,spatula,spatula
38,trying,tri
39,remove,remov
40,hamburgers,hamburg
41,cooked,cook
42,chatted,chat
43,hours,hour
44,decided,decid
45,go,go
46,downtown,downtown
47,Seattle,seattl
48,fireworks,firework
49,took,took
50,car,car
51,Let,let
52,say,say
53,case,case
54,blind,blind
55,leading,lead
56,Once,onc
57,found,found
58,supposed,suppos
59,traffic,traffic
60,unbareable,unbar
61,It,It
62,least,least
63,hour,hour
64,find,find
65,parking,park
66,another,anoth
67,30,30
68,minutes,minut
69,walk,walk
70,park,park
71,met,met
72,time,time
73,snacks,snack
74,The,the
75,show,show
76,terribly,terribl
77,eventful,event
78,Livonia,livonia
79,almost,almost
80,good,good
81,Afterward,afterward
82,group,group
83,going,go
84,bars,bar
85,Pioneer,pioneer
86,Square,squar
87,Our,our
88,dwindled,dwindl
89,guy,guy
90,named,name
91,Matt,matt
92,Neither,neither
93,wanted,want
94,bar,bar
95,fairly,fairli
96,laid,laid
97,back,back
98,succumbed,succumb
99,Instead,instead
100,7,7
101,11,11
102,slurpees,slurpe
103,Krispy,krispi
104,Kreme,kreme
105,18,18
106,donuts,donut
107,Pretty,pretti
108,lame,lame
109,actually,actual
110,pretty,pretti
111,fun,fun
112,That,that
113,bit,bit
114,typical,typic
115,night,night
116,guys,guy
117,hanging,hang
118,quite,quit
119,often,often
120,They,they
121,bunch,bunch
122,helping,help
123,adjust,adjust
124,area,area
125,never,never
126,forget,forget
127,Ann,ann
128,Arbor,arbor
129,yet,yet
130,glad,glad
