,word,lemma
0,urlLink,urllink
1,For,for
2,Healthy,healthi
3,Glow,glow
4,Drink,drink
5,Radiation,radiat
6,A,A
7,century,centuri
8,ago,ago
9,radioactivity,radioact
10,new,new
11,exciting,excit
12,good,good
13,least,least
14,believed,believ
15,people,peopl
16,selling,sell
17,radium,radium
18,pendants,pendant
19,rheumatism,rheumat
20,natural,natur
21,radon,radon
22,water,water
23,vigor,vigor
24,uranium,uranium
25,blankets,blanket
26,arthritis,arthriti
27,thorium,thorium
28,laced,lace
29,medicine,medicin
30,digestion,digest
31,even,even
32,want,want
33,know,know
34,radioactive,radioact
35,suppositories,suppositori
36,Fiesta,fiesta
37,Ware,ware
38,ca,ca
39,1930s,1930
40,The,the
41,red,red
42,color,color
43,achieved,achiev
44,adding,ad
45,oxide,oxid
46,glaze,glaze
47,measurements,measur
48,indicated,indic
49,weight,weight
50,14,14
51,might,might
52,How,how
53,much,much
54,employed,employ
55,per,per
56,plate,plate
57,unclear,unclear
58,estimated,estim
59,single,singl
60,contains,contain
61,4,4
62,5,5
63,grams,gram
64,See,see
65,Radioactive,radioact
66,Consumer,consum
67,Products,product
