,word,stem
0,As,As
1,member,member
2,Nokia,nokia
3,planning,plan
4,team,team
5,I,I
6,party,parti
7,market,market
8,Insight,insight
9,device,devic
10,becoming,becom
11,secondary,secondari
12,whole,whole
13,process,process
14,communication,commun
15,While,while
16,worrying,worri
17,digging,dig
18,grave,grave
19,How,how
20,For,for
21,years,year
22,phones,phone
23,known,known
24,simplicity,simplic
25,ease,eas
26,use,use
27,admittedly,admittedli
28,top,top
29,execs,exec
30,hte,hte
31,company,compani
32,proprietary,proprietari
33,interface,interfac
34,hones,hone
35,lot,lot
36,Howver,howver
37,newer,newer
38,Nokias,nokia
39,using,use
40,Symbian,symbian
41,Series,seri
42,60,60
43,based,base
44,OS,OS
45,Which,which
46,means,mean
47,longer,longer
48,key,key
49,distinguishing,distinguish
50,factor,factor
51,different,differ
52,brands,brand
53,This,thi
54,coupled,coupl
55,earlier,earlier
56,insight,insight
57,would,would
58,mean,mean
59,ever,ever
60,weaking,weak
61,technological,technolog
62,position,posit
63,marketing,market
64,pitch,pitch
65,past,past
66,The,the
67,oft,oft
68,repeated,repeat
69,statement,statement
70,course,cours
71,Technology,technolog
72,differentiator,differenti
73,leveller,level
74,true,true
75,Wired,wire
76,story,stori
77,cracking,crack
78,N,N
79,Gage,gage
80,Games,game
81,run,run
82,Siemens,siemen
83,illustrates,illustr
84,point,point
85,It,It
86,matter,matter
87,buy,buy
88,modern,modern
89,applications,applic
