,word,lemma
0,urlLink,urllink
1,If,If
2,really,realli
3,conspiratorial,conspiratori
4,side,side
5,raise,rais
6,hands,hand
7,might,might
8,say,say
9,hypothetically,hypothet
10,speaking,speak
11,filing,file
12,ludicrous,ludicr
13,court,court
14,petition,petit
15,charging,charg
16,George,georg
17,W,W
18,Bush,bush
19,rape,rape
20,future,futur
21,existing,exist
22,lawsuit,lawsuit
23,would,would
24,benefit,benefit
25,long,long
26,run,run
27,It,It
28,called,call
29,innoculating,innocul
30,issue,issu
31,Isn,isn
32,special,special
33,Hmmm,hmmm
