,word,lemma
0,urlLink,urllink
1,Totally,total
2,Sidetalkin,sidetalkin
3,Nokia,nokia
4,N,N
5,Gage,gage
6,Style,style
7,SIDETALKING,sidetalk
8,2003,2003
9,Oh,Oh
10,god,god
11,eyes,eye
12,watering,water
13,hilarious,hilari
14,So,So
15,newest,newest
16,phones,phone
17,shaped,shape
18,pretty,pretti
19,much,much
20,like,like
21,taco,taco
22,Instead,instead
23,holding,hold
24,flat,flat
25,face,face
26,talk,talk
27,would,would
28,seem,seem
29,normal,normal
30,hold,hold
31,edge,edg
32,phone,phone
33,AKA,aka
34,bottom,bottom
35,I,I
36,thought,thought
37,looked,look
38,dorky,dorki
39,Pocket,pocket
40,PC,PC
41,Phone,phone
42,takes,take
43,cake,cake
44,Observe,observ
45,Official,offici
46,demonstration,demonstr
47,use,use
48,Talking,talk
49,comparison,comparison
