,word,stem
0,urlLink,urllink
1,GLORY,glori
2,BOX,box
3,I,I
4,tired,tire
5,playing,play
6,Playing,play
7,bow,bow
8,arrow,arrow
9,Gonna,gonna
10,give,give
11,heart,heart
12,away,away
13,Leave,leav
14,girls,girl
15,play,play
16,For,for
17,temptress,temptress
18,long,long
19,Just,just
20,Give,give
21,reason,reason
22,love,love
23,ee,ee
24,woman,woman
25,wanna,wanna
26,From,from
27,time,time
28,unchained,unchain
29,We,We
30,looking,look
31,different,differ
32,picture,pictur
33,Thru,thru
34,new,new
35,frame,frame
36,mind,mind
37,A,A
38,thousand,thousand
39,flowers,flower
40,could,could
41,bloom,bloom
42,Move,move
43,us,us
44,room,room
45,INSTRUMENTAL,instrument
46,So,So
47,stop,stop
48,man,man
49,take,take
50,little,littl
51,look,look
52,side,side
53,Sow,sow
54,tenderness,tender
55,No,No
56,matter,matter
57,cry,cri
58,Its,it
59,beginning,begin
60,forever,forev
61,ever,ever
62,move,move
