,word,lemma
0,urlLink,urllink
1,GEMINI,gemini
2,LUNAR,lunar
3,CYCLE,cycl
4,By,By
5,Rev,rev
6,Pauline,paulin
7,Southard,southard
8,This,thi
9,month,month
10,lunar,lunar
11,cycle,cycl
12,overall,overal
13,scattered,scatter
14,feeling,feel
15,especially,especi
16,May,may
17,21,21
18,2004,2004
19,Sun,sun
20,leaves,leav
21,Taurus,tauru
22,light,light
23,mutable,mutabl
24,Gemini,gemini
25,We,We
26,feel,feel
27,jumping,jump
28,one,one
29,thing,thing
30,another,anoth
31,Taking,take
32,even,even
33,minutes,minut
34,regroup,regroup
35,truly,truli
36,help,help
37,The,the
38,New,new
39,Moon,moon
40,19,19
41,arrives,arriv
42,12,12
43,51,51
44,AM,AM
45,EDT,edt
46,last,last
47,gasp,gasp
48,fixed,fix
49,energy,energi
50,experienced,experienc
51,lies,lie
52,bottom,bottom
53,chart,chart
54,beckoning,beckon
55,us,us
56,plant,plant
57,spring,spring
58,gardens,garden
59,attend,attend
60,matters,matter
61,around,around
62,house,hous
63,could,could
64,really,realli
65,use,use
66,little,littl
67,time,time
68,work,work
69,A,A
70,household,household
71,crisis,crisi
72,requires,requir
73,scramble,scrambl
74,manipulate,manipul
75,schedules,schedul
76,Our,our
77,committed,commit
78,love,love
79,relationships,relationship
80,smooth,smooth
81,sailing,sail
82,Sexual,sexual
83,intimacy,intimaci
84,provides,provid
85,wonderful,wonder
86,nurturing,nurtur
87,connection,connect
88,lasts,last
89,long,long
90,physical,physic
91,act,act
92,completed,complet
93,Truly,truli
94,meeting,meet
95,souls,soul
96,part,part
97,great,great
98,potential,potenti
99,plan,plan
100,summer,summer
101,vacations,vacat
102,children,children
103,responsible,respons
104,sibling,sibl
105,conveys,convey
106,good,good
107,advice,advic
108,concerning,concern
109,heart,heart
110,financial,financi
111,affairs,affair
112,First,first
113,Quarter,quarter
114,27,27
115,3,3
116,56,56
117,starts,start
118,still,still
119,dreaming,dream
120,entered,enter
121,pure,pure
122,form,form
123,communication,commun
124,inquisitiveness,inquisit
125,socializing,social
126,At,At
127,best,best
128,clever,clever
129,wit,wit
130,cause,caus
131,look,look
132,different,differ
133,perspective,perspect
134,laughing,laugh
135,When,when
136,used,use
137,negatively,neg
138,denote,denot
139,lack,lack
140,focus,focu
141,facile,facil
142,easy,easi
143,answer,answer
144,deeper,deeper
145,thoughtful,thought
146,approach,approach
147,disregard,disregard
148,others,other
149,feelings,feel
150,Expect,expect
151,unexpected,unexpect
152,expenses,expens
153,may,may
154,impede,imped
155,goals,goal
156,short,short
157,term,term
158,However,howev
159,towards,toward
160,end,end
161,find,find
162,partners,partner
163,particularly,particularli
164,helpful,help
165,practical,practic
166,substantial,substanti
167,ways,way
168,Full,full
169,June,june
170,makes,make
171,everything,everyth
172,appear,appear
173,larger,larger
174,life,life
175,depart,depart
176,square,squar
177,Jupiter,jupit
178,Relax,relax
179,Although,although
180,must,must
181,perfectly,perfectli
182,perhaps,perhap
183,adequate,adequ
184,job,job
185,suffice,suffic
186,without,without
187,totally,total
188,stressing,stress
189,Any,ani
190,recent,recent
191,tensions,tension
192,ease,eas
193,It,It
194,fun,fun
195,see,see
196,play,play
197,unusual,unusu
198,foreign,foreign
199,movie,movi
200,Third,third
201,9,9
202,4,4
203,02,02
204,PM,PM
205,heightens,heighten
206,emotional,emot
207,sensitivity,sensit
208,adept,adept
209,tuning,tune
210,lovers,lover
211,childrens,children
212,go,go
213,beach,beach
214,paint,paint
215,Or,Or
216,single,singl
217,mindedly,mindedli
218,pursue,pursu
219,projects,project
220,seemed,seem
221,missing,miss
222,element,element
223,complete,complet
224,week,week
225,trip,trip
226,lover,lover
227,either,either
228,inner,inner
229,literal,liter
230,journey,journey
231,would,would
