,word,stem
0,Ahh,ahh
1,joys,joy
2,urlLink,urllink
3,Crappy,crappi
4,Wartime,wartim
5,meets,meet
6,Blair,blair
7,Witch,witch
8,Footage,footag
9,market,market
10,movie,movi
11,show,show
12,sort,sort
13,I,I
14,love,love
15,supposed,suppos
16,Americans,american
17,First,first
18,look,look
19,like,like
20,journalists,journalist
21,military,militari
22,And,and
23,proper,proper
24,self,self
25,respecting,respect
26,American,american
27,uses,use
28,AK,AK
29,47,47
30,mean,mean
31,would,would
32,use,use
33,consider,consid
34,decent,decent
35,Bleh,bleh
36,guess,guess
37,worth,worth
38,watching,watch
39,free,free
40,unlike,unlik
41,blair,blair
42,witch,witch
43,project,project
