,word,lemma
0,urlLink,urllink
1,Is,Is
2,brain,brain
3,really,realli
4,necessary,necessari
5,No,No
6,one,one
7,knows,know
8,people,peopl
9,detectable,detect
10,able,abl
11,function,function
12,let,let
13,alone,alon
14,graduate,graduat
15,mathematics,mathemat
16,couple,coupl
17,theories,theori
18,World,world
19,first,first
20,prosthesis,prosthesi
21,revealed,reveal
22,The,the
23,world,world
24,artificial,artifici
25,hippocampus,hippocampu
26,tested,test
27,California,california
28,Unlike,unlik
29,devices,devic
30,like,like
31,cochlear,cochlear
32,implants,implant
33,merely,mere
34,stimulate,stimul
35,activity,activ
36,silicon,silicon
37,chip,chip
38,implant,implant
39,perform,perform
40,processes,process
41,damaged,damag
42,part,part
43,replacing,replac
