,word,lemma
0,My,My
1,first,first
2,post,post
3,blog,blog
4,Those,those
5,Paki,paki
6,Pakistanis,pakistani
7,ought,ought
8,fried,fri
9,hot,hot
10,oil,oil
11,maybe,mayb
12,even,even
13,roasted,roast
14,warm,warm
15,glow,glow
16,Nuclear,nuclear
17,radiation,radiat
18,In,In
19,brief,brief
20,rant,rant
21,follows,follow
22,Pakistan,pakistan
23,country,countri
24,delusions,delus
25,grandeur,grandeur
26,claims,claim
27,Kashmir,kashmir
28,part,part
29,actually,actual
30,mine,mine
31,Their,their
32,The,the
33,Pakis,paki
34,breeding,breed
35,ground,ground
36,terrorists,terrorist
37,like,like
38,piece,piec
39,rotten,rotten
40,wood,wood
41,Fungus,fungu
42,I,I
43,believe,believ
44,Western,western
45,media,media
46,still,still
47,emerged,emerg
48,cold,cold
49,war,war
50,mindset,mindset
51,shown,shown
52,fact,fact
53,whatever,whatev
54,India,india
55,Human,human
56,rights,right
57,violation,violat
58,legitimate,legitim
59,acts,act
60,towards,toward
61,freedom,freedom
62,Also,also
63,seen,seen
64,attitude,attitud
65,Chechnya,chechnya
66,When,when
67,Russians,russian
68,bombed,bomb
69,place,place
70,oblivion,oblivion
71,gross,gross
72,Americans,american
73,rest,rest
74,Yugoslavia,yugoslavia
75,fight,fight
76,good,good
77,mankind,mankind
78,certainly,certainli
79,Yugoslavians,yugoslavian
80,Do,Do
81,hungry,hungri
82,people,peopl
83,favour,favour
84,click,click
85,link,link
86,urlLink,urllink
87,Hunger,hunger
88,Site,site
89,Have,have
90,decided,decid
91,implement,implement
92,new,new
93,navigation,navig
94,system,system
95,website,websit
96,located,locat
97,http,http
98,india,india
99,4mg,4mg
100,com,com
101,Free,free
102,traffic,traffic
103,welcome,welcom
104,anytime,anytim
105,Will,will
106,posting,post
107,day,day
108,Ramblings,rambl
109,Rants,rant
110,copyright,copyright
111,e,e
112,Chirag,chirag
113,Patnaik,patnaik
