,word,lemma
0,BETRAYED,betray
1,2,2
2,19,19
3,birthed,birth
4,Aries,ari
5,moon,moon
6,sleeping,sleep
7,bed,bed
8,The,the
9,morning,morn
10,broke,broke
11,I,I
12,wake,wake
13,moving,move
14,sidewalks,sidewalk
15,others,other
16,passing,pass
17,standing,stand
18,staring,stare
19,workday,workday
20,done,done
21,leave,leav
22,crowd,crowd
23,behind,behind
24,shuffle,shuffl
25,day,day
26,remorse,remors
27,unmet,unmet
28,unmatched,unmatch
29,Daylight,daylight
30,sucked,suck
31,mouth,mouth
32,night,night
33,inhaled,inhal
34,one,one
35,gulp,gulp
36,embers,ember
37,coals,coal
38,begins,begin
39,nightly,nightli
40,ritual,ritual
41,different,differ
42,sidewalk,sidewalk
43,In,In
44,moment,moment
45,light,light
46,anything,anyth
47,happen,happen
48,You,you
49,break,break
50,spell,spell
51,cast,cast
52,shadow,shadow
53,bitter,bitter
54,darker,darker
55,fire,fire
56,ice,ice
57,side,side
58,driving,drive
59,write,write
60,comfort,comfort
61,none,none
62,man,man
63,gas,ga
64,station,station
65,sold,sold
66,cans,can
67,fool,fool
68,manipulated,manipul
69,talked,talk
70,lied,lie
71,tossed,toss
72,around,around
73,like,like
74,worth,worth
75,piss,piss
76,fan,fan
77,club,club
