,word,stem
0,Fuck,fuck
1,That,that
2,Flag,flag
3,A,A
4,short,short
5,story,stori
6,mutant,mutant
7,This,thi
8,true,true
9,I,I
10,led,led
11,believe,believ
12,It,It
13,told,told
14,friend,friend
15,Jack,jack
16,related,relat
17,discussion,discuss
18,mental,mental
19,illness,ill
20,come,come
21,know,know
22,flag,flag
23,worship,worship
24,mention,mention
25,accomplished,accomplish
26,liar,liar
27,given,given
28,exaggeration,exagger
29,details,detail
30,may,may
31,made,made
32,spot,spot
33,mechanic,mechan
34,He,He
35,works,work
36,company,compani
37,owns,own
38,fleet,fleet
39,vehicles,vehicl
40,heavy,heavi
41,equipment,equip
42,keeps,keep
43,machinery,machineri
44,running,run
45,likes,like
46,job,job
47,fighting,fight
48,terrorism,terror
49,way,way
50,days,day
51,anniversary,anniversari
52,9,9
53,11,11
54,approached,approach
55,employer,employ
56,nice,nice
57,new,new
58,American,american
59,bought,bought
60,peered,peer
61,clean,clean
62,beneath,beneath
63,layer,layer
64,grease,greas
65,dirt,dirt
66,happy,happi
67,What,what
68,mean,mean
69,You,you
70,says,say
71,employers,employ
72,saying,say
73,flys,fli
74,solidly,solidli
75,face,face
76,logic,logic
77,Can,can
78,build,build
79,us,us
80,flagpole,flagpol
81,Yeah,yeah
82,suppose,suppos
83,could,could
84,But,but
85,take,take
86,time,time
87,away,away
88,working,work
89,Of,Of
90,course,cours
91,And,and
92,set,set
93,mind,mind
94,engineer,engin
95,things,thing
96,important,import
97,generate,gener
98,income,incom
99,got,got
100,anyway,anyway
101,computed,comput
102,availability,avail
103,basic,basic
104,materials,materi
105,hand,hand
106,purchased,purchas
107,location,locat
108,selected,select
109,pole,pole
110,atop,atop
111,building,build
112,size,size
113,much,much
114,project,project
115,would,would
116,detract,detract
117,regular,regular
118,cash,cash
119,producing,produc
120,duties,duti
121,lightning,lightn
122,low,low
123,flying,fli
124,aircraft,aircraft
125,rabid,rabid
126,bats,bat
127,get,get
128,forth,forth
129,Based,base
130,figures,figur
131,produced,produc
132,office,offic
133,Old,old
134,Glory,glori
135,fluttered,flutter
136,breeze,breez
137,Sighting,sight
138,relative,rel
139,safety,safeti
140,garage,garag
141,puffed,puf
142,satisfaction,satisfact
143,Marlboro,marlboro
144,well,well
145,friends,friend
146,No,No
147,For,for
148,shall,shall
149,see,see
150,horrible,horribl
151,sickness,sick
152,began,began
153,hold,hold
154,workers,worker
155,In,In
156,vocabulary,vocabulari
157,engineers,engin
158,people,peopl
159,whose,whose
160,life,life
161,work,work
162,study,studi
163,upright,upright
164,cylinders,cylind
165,crowned,crown
166,loop,loop
167,rope,rope
168,pulleys,pulley
169,ability,abil
170,said,said
171,structures,structur
172,loft,loft
173,brightly,brightli
174,colored,color
175,cloth,cloth
176,high,high
177,visibily,visibili
178,half,half
179,assed,ass
180,first,first
181,year,year
182,student,student
183,attempt,attempt
184,art,art
185,form,form
186,best,best
187,left,left
188,professionals,profession
189,The,the
190,dwellers,dweller
191,complained,complain
192,little,littl
193,wind,wind
194,tiny,tini
195,bit,bit
196,drooping,droop
197,colors,color
198,scraped,scrape
199,roof,roof
200,fraying,fray
201,edge,edg
202,bad,bad
203,one,one
204,still,still
205,looks,look
206,OK,OK
207,brand,brand
208,make,make
209,higher,higher
210,cost,cost
211,money,money
212,An,An
213,extension,extens
214,added,ad
215,bracket,bracket
216,fine,fine
217,whatever,whatev
218,need,need
219,removed,remov
220,built,built
221,remounted,remount
222,Satisfied,satisfi
223,returned,return
224,find,find
225,something,someth
226,really,realli
227,greasy,greasi
228,dirty,dirti
229,profitable,profit
230,looked,look
231,good,good
232,agreed,agre
233,cheered,cheer
234,accomplishment,accomplish
235,glowed,glow
236,patriotism,patriot
237,moved,move
238,mount,mount
239,lights,light
240,seen,seen
241,night,night
242,Who,who
243,going,go
244,impress,impress
245,behind,behind
246,cloud,cloud
247,smoke,smoke
248,like,like
249,cylinder,cylind
250,tobacco,tobacco
251,affects,affect
252,hearing,hear
253,We,We
254,shine,shine
255,kill,kill
256,shit,shit
257,thinks,think
258,electrician,electrician
259,sort,sort
260,Is,Is
261,city,citi
262,increasingly,increasingli
263,larger,larger
264,dollar,dollar
265,signs,sign
266,yet,yet
267,registered,regist
268,brain,brain
269,Money,money
270,issue,issu
271,Do,Do
272,contacted,contact
273,appointment,appoint
274,meantime,meantim
275,winds,wind
276,storm,storm
277,broke,broke
278,sent,sent
279,top,top
280,crashing,crash
281,mournful,mourn
282,wail,wail
283,erupted,erupt
284,sickened,sicken
285,peaceful,peac
286,nastiness,nasti
287,shattered,shatter
288,gave,gave
289,whole,whole
290,passing,pass
291,responsiblity,responsibl
292,manager,manag
293,By,By
294,full,full
295,bloom,bloom
296,worker,worker
297,grown,grown
298,beyond,beyond
299,normal,normal
300,boundaries,boundari
301,crack,crack
302,pipe,pipe
303,around,around
304,rallied,ralli
305,They,they
306,needed,need
307,confronted,confront
308,want,want
309,erect,erect
310,How,how
311,soon,soon
312,Look,look
313,long,long
314,keep,keep
315,mounting,mount
316,problem,problem
317,weld,weld
318,Our,our
319,welder,welder
320,poles,pole
321,securely,secur
322,talking,talk
323,difficult,difficult
324,continue,continu
325,bail,bail
326,deal,deal
327,idea,idea
328,nothing,noth
329,trouble,troubl
330,conveyed,convey
331,news,news
332,undeterred,undet
333,decided,decid
334,instead,instead
335,front,front
336,parking,park
337,lot,lot
338,wanted,want
339,sought,sought
340,assistance,assist
341,marine,marin
342,corps,corp
343,veteran,veteran
344,interesting,interest
345,side,side
346,note,note
347,eighty,eighti
348,years,year
349,old,old
350,gypsy,gypsi
351,fortune,fortun
352,teller,teller
353,child,child
354,die,die
355,twenty,twenti
356,birthday,birthday
357,thought,thought
358,anywhere,anywher
359,dangerous,danger
360,day,day
361,fate,fate
362,beach,beach
363,Okinawa,okinawa
364,bombs,bomb
365,machine,machin
366,gun,gun
367,bullets,bullet
368,parts,part
369,bodies,bodi
370,think,think
371,fucking,fuck
372,done,done
373,part,part
374,country,countri
375,sick,sick
376,cannot,cannot
377,begin,begin
378,guess,guess
379,agrees,agre
380,help,help
381,using,use
382,Being,be
383,points,point
384,kind,kind
385,must,must
386,raised,rais
387,morning,morn
388,lowered,lower
389,evening,even
390,folded,fold
391,triangle,triangl
392,touched,touch
