,word,stem
0,urlLink,urllink
1,Tarot,tarot
2,com,com
3,Near,near
4,Future,futur
5,Nine,nine
6,Cups,cup
7,You,you
8,worthy,worthi
9,abundant,abund
10,recognition,recognit
11,receive,receiv
12,The,the
13,card,card
14,position,posit
15,indicates,indic
16,way,way
17,wind,wind
18,blowing,blow
19,regard,regard
20,situation,situat
21,If,If
22,follow,follow
23,Advice,advic
24,however,howev
25,improve,improv
26,neutralize,neutral
27,tendencies,tendenc
28,With,with
29,warm,warm
30,welcome,welcom
31,people,peopl
32,respect,respect
33,admire,admir
34,This,thi
35,faint,faint
36,praise,prais
37,rather,rather
38,specific,specif
39,acknowledgment,acknowledg
40,blessing,bless
41,cherish,cherish
42,stand,stand
43,elevated,elev
44,want,want
45,see,see
46,talent,talent
47,gifts,gift
48,special,special
49,They,they
50,open,open
51,doors,door
52,well,well
53,invite,invit
54,lives,live
55,Recognize,recogn
56,happens,happen
57,consciously,conscious
58,relax,relax
59,safety,safeti
60,provides,provid
61,Your,your
62,dignity,digniti
63,remain,remain
64,intact,intact
65,earned,earn
66,positive,posit
67,reaffirmation,reaffirm
68,learn,learn
69,comfortable,comfort
70,flow,flow
71,support,support
72,love,love
73,better,better
74,whatever,whatev
75,else,els
76,try,tri
77,achieve,achiev
