,frequency
so,2
i,3
went,3
to,7
see,3
fahrenheit,1
911,1
it,6
s,11
very,1
impressive,1
and,18
certainly,1
recommend,1
that,8
everyone,1
go,2
some,2
of,13
oregon,1
state,1
police,1
etc,1
seems,1
a,4
bit,1
unnecessary,1
but,1
the,29
vital,2
necessary,2
stuff,1
is,5
profoundly,2
part,1
film,1
details,1
involvement,2
between,1
bush,8
family,8
bin,7
laden,7
saudi,6
disturbing,1
makes,1
my,1
head,1
ache,1
VERY,1
well,1
documented,1
supported,1
facts,1
1,2
when,1
george,2
started,1
his,2
first,1
oil,4
company,1
one,1
biggest,1
investors,1
was,4
yes,1
osama,1
2,1
has,2
received,1
over,2
4,2
billion,1
dollars,2
from,3
3,1
ambassador,1
u,1
an,2
unofficial,1
member,1
invited,1
dinner,1
at,1
white,1
house,2
on,4
september,3
13th,2
2001,2
50,1
members,3
citizens,2
arabia,2
were,4
allowed,1
leave,1
united,2
states,2
without,1
being,1
questioned,1
by,3
fbi,1
even,2
though,1
air,1
traffic,1
shut,1
down,1
in,8
5,1
11th,1
senior,1
other,1
carlyle,1
group,1
including,1
watched,1
television,1
as,1
twin,1
towers,1
attacked,1
hijacked,1
planes,1
6,1
almost,1
all,1
references,1
9,1
11,1
have,3
been,1
blacked,1
out,1
administration,2
this,1
movie,1
if,1
you,2
doubt,2
what,1
say,1
then,1
do,1
little,1
research,1
ll,1
quickly,1
realize,1
we,5
suffered,1
through,1
corrupt,1
ways,1
never,1
could,1
imagined,1
cheney,1
halliburton,1
enron,1
saud,1
hundreds,1
billions,1
made,1
iraq,5
2nd,1
largest,1
reserves,1
world,1
are,1
why,1
war,2
there,3
no,3
wmd,1
nascent,1
nuclear,1
programs,1
al,1
qaeda,1
presence,1
sad,1
tragic,1
truth,1
for,2
profits,1
now,1
know,1
beyond,1
shadow,1
utterly,1
disgusting,1
urlLink,1
click,1
here,1
showtimes,1
listings,1
goodnight,1
