,frequency
today,4
was,13
kind,1
of,6
fun,3
mike,4
and,16
i,34
went,1
to,25
the,16
village,1
square,1
which,1
is,11
a,4
mall,1
based,1
outside,1
very,2
neat,2
it,9
shame,1
that,6
so,3
hot,1
my,4
shirt,1
becoming,4
soaked,1
we,2
ran,1
car,2
get,1
in,5
A,1
C,1
sigh,1
capone,2
got,2
some,4
training,2
he,4
now,4
can,6
catch,3
ball,2
toy,1
his,1
mouth,1
when,1
you,3
throw,2
up,6
air,1
eh,1
guess,1
just,3
sit,2
fuck,1
down,4
wait,1
for,5
me,4
learned,1
quickly,1
really,2
impressed,1
still,2
not,2
believe,1
how,1
fucking,1
smart,1
this,4
dog,1
after,1
decided,1
going,1
do,3
home,3
work,1
took,2
off,3
sarah,3
s,3
house,3
pick,1
her,2
brought,1
back,3
here,2
where,2
waiting,1
us,1
then,4
proceeded,1
go,1
nick,1
drink,1
tell,1
jokes,1
make,2
each,2
other,1
all,3
night,1
came,2
dropped,1
moment,1
m,10
beginning,2
feel,3
like,3
world,1
slowing,2
opposed,1
month,1
or,2
two,1
ago,2
felt,1
as,5
if,3
moving,1
fast,1
even,1
plant,1
feet,1
attempt,1
time,3
speeding,1
with,6
everything,1
about,2
there,2
things,2
want,1
change,2
course,1
only,1
difference,1
find,1
them,3
more,7
meaningful,1
rather,1
than,1
procrastinate,1
until,1
last,1
minute,1
blah,1
rambling,1
what,1
trying,1
say,2
focused,1
myself,2
again,2
passing,1
day,1
gets,1
easier,2
on,2
way,1
from,1
had,3
windows,1
music,1
turned,1
doing,1
deep,1
thinking,1
wisdom,4
something,1
comes,1
age,1
mistakes,1
failures,1
wise,6
am,1
months,1
would,1
have,1
never,3
deal,2
situation,1
ve,3
but,1
wasn,1
t,3
fact,1
nieve,2
through,1
become,2
less,1
will,1
gamble,1
hopes,1
dreams,1
anothers,1
happiness,3
driving,1
tonight,1
thats,1
one,1
positive,1
thing,1
since,1
learn,1
teach,1
its,1
experince,1
feels,1
good,1
know,1
growing,1
because,2
key,1
your,1
easy,1
loose,1
goodnight,1
ps,1
new,1
picture,1
pictures,1
page,1
