,frequency
today,2
was,5
a,8
pretty,1
simple,1
day,2
went,2
to,8
pick,1
up,4
jessica,1
new,2
friend,2
of,10
mine,1
at,1
her,4
house,1
way,2
out,3
in,2
the,5
ghetto,2
right,2
off,1
8,1
mile,1
well,1
she,3
don,1
t,2
live,2
but,2
you,2
have,2
pass,1
through,1
it,6
get,1
where,2
does,1
anywho,1
picked,1
got,3
lost,1
on,2
home,3
i,8
finally,1
back,1
track,1
and,9
found,1
park,2
looking,1
for,2
we,7
little,2
while,1
let,1
capone,3
wild,1
that,5
fun,2
he,1
enjoyed,1
just,1
walked,1
talked,1
kind,1
peaceful,1
ended,1
watching,2
dave,2
chapelles,1
hbo,2
special,2
had,1
never,1
seen,1
so,2
lot,1
did,1
ALOT,1
laughing,1
after,1
were,1
about,1
leave,1
mike,1
came,1
with,2
some,1
weed,2
its,1
funny,1
how,1
when,1
least,1
expect,1
someone,1
pulls,1
no,1
isn,1
smoked,1
then,1
drove,1
bit,1
ago,1
from,1
journey,1
thats,1
all,2
my,1
really,1
consisted,1
will,1
consist,1
because,2
now,1
m,2
going,1
bed,1
fucking,1
tired,1
here,2
is,2
picture,2
took,1
jess,1
cute,1
awwww,1
like,1
hang,1
chappelles,1
shes,1
good,1
people,1
goodnight,1
