,frequency
i,14
would,4
have,3
never,1
wished,1
for,6
any,1
of,5
this,3
in,2
a,3
million,1
years,1
the,13
thought,1
it,4
alone,1
is,5
repulsive,1
yet,3
same,2
reality,1
has,1
been,3
such,2
positive,1
boost,1
you,7
and,8
everything,2
between,2
us,2
seemingly,1
improving,1
from,2
our,3
ambition,1
too,1
love,3
to,9
sex,1
life,1
just,5
amazing,2
right,2
now,3
pitiful,2
at,1
time,1
go,1
back,1
how,1
we,7
were,6
doing,1
simple,1
things,5
living,2
with,5
one,6
another,5
spending,1
every,1
waking,1
hour,1
spark,1
die,1
if,1
thing,2
ever,1
happen,1
again,1
do,1
get,1
along,1
better,1
when,1
dont,1
live,1
don,1
t,1
know,1
sigh,2
m,1
realizing,2
are,2
so,4
many,1
distance,1
think,1
needed,1
realize,1
wish,1
they,2
that,6
could,3
realized,1
while,1
who,1
knows,1
what,1
future,1
holds,1
but,1
certain,1
sound,1
your,1
not,1
going,2
anywhere,1
me,1
death,1
nothing,2
come,1
inbetween,1
be,1
shallow,1
believe,1
was,4
word,1
used,1
tonight,2
watched,1
american,1
idol,1
finale,1
more,1
relaxing,1
its,1
captivated,1
by,1
moment,1
laying,1
together,2
sitting,2
on,2
top,1
hardly,1
focus,1
tv,1
watch,1
show,1
then,1
songs,1
singing,1
ironic,1
situation,1
facing,1
sureal,1
goodnight,1
