,frequency
in,11
a,9
world,1
that,13
is,10
so,3
captivated,1
and,11
intrigued,1
by,1
love,3
you,9
can,5
not,6
help,1
but,1
to,14
ask,1
yourself,1
what,4
the,9
value,1
of,14
well,4
i,19
suppose,1
answer,1
question,1
different,1
for,7
each,2
person,3
as,1
definition,1
last,3
eight,3
months,3
have,6
surrounded,1
myself,1
around,1
one,2
everything,1
my,2
life,2
made,1
me,3
happy,1
was,2
always,1
there,1
part,1
it,3
fact,1
only,1
times,1
been,2
unhappy,1
when,2
she,11
wasn,1
t,5
now,5
m,7
having,3
deal,4
with,6
more,3
than,2
ever,1
imagined,1
would,1
too,3
live,3
home,2
we,5
got,2
together,1
wanted,1
living,1
here,2
alone,1
almost,2
like,3
constant,1
nightmare,1
does,4
go,2
away,1
no,1
matter,1
think,1
about,1
before,1
goto,1
bed,1
okay,2
because,3
90,1
reason,1
anymore,1
fault,1
then,2
on,1
top,1
this,3
new,1
rule,1
see,4
sally,1
moved,1
back,2
order,1
maintain,1
some,1
sort,1
peace,1
good,1
relationship,1
her,11
parents,2
has,1
asked,1
take,1
an,1
entire,1
month,4
off,2
which,1
means,1
talk,1
if,1
looses,1
all,6
family,3
doing,1
ex,1
car,1
college,1
paid,1
In,1
though,1
are,1
going,1
be,3
able,1
other,1
will,2
choice,1
whether,1
or,3
wants,1
remain,1
friends,1
anything,1
still,2
these,2
wonderful,1
things,3
getting,1
mean,1
decision,1
shock,1
whole,1
lot,1
people,1
chose,1
do,3
thirty,3
day,1
honesty,1
days,3
best,1
both,1
worlds,1
right,2
feeling,1
settled,1
Something,1
just,3
seems,1
shady,1
passed,1
actually,1
say,2
don,3
mind,1
took,1
him,2
they,1
look,1
show,1
could,1
know,2
blah,2
its,1
hard,1
am,1
waking,1
up,1
every,1
morning,1
being,1
reminded,1
absence,1
known,1
gone,1
even,1
at,1
loss,1
really,1
sigh,1
oh,1
guess,1
ll,1
how,1
play,1
out,1
29,1
yes,1
counting,1
keep,1
ya,1
updated,1
latah,1
