,frequency
i,9
saw,1
the,2
feeling,1
close,1
to,4
my,2
eye,1
coming,1
out,1
from,1
where,1
it,4
use,1
hide,1
if,1
said,1
wasn,1
t,1
enjoying,1
that,3
d,1
be,1
a,3
lie,1
question,1
is,1
who,1
are,2
you,3
and,3
why,1
only,1
expected,1
brief,1
encounter,1
good,1
friend,1
never,1
thought,1
would,1
have,1
deeper,1
desires,1
for,1
now,1
write,1
down,1
with,1
pen,1
but,1
here,2
comes,1
there,1
go,1
again,1
captivated,1
by,3
your,2
mind,1
held,1
back,2
eyes,1
embraced,1
our,1
time,1
m,2
not,1
going,2
fight,1
this,1
or,1
hold,1
let,1
shine,1
