,frequency
before,1
i,25
forget,1
let,2
me,2
write,2
these,1
funny,1
quotes,1
down,1
from,1
tonight,8
can,2
you,3
imagine,1
if,1
peter,1
parker,1
was,17
high,4
steve,1
this,4
thing,1
is,3
so,9
long,3
and,21
big,1
burrito,1
at,4
taco,1
bell,1
the,21
CD,1
no,1
then,3
how,2
are,2
starting,1
it,17
over,5
im,1
not,5
its,3
radio,1
Eminem,1
Stan,1
pretty,2
fucking,1
bored,1
decided,2
to,13
go,4
out,6
with,5
kelly,3
talk,1
bullshit,4
have,3
some,3
fun,5
ended,3
up,4
being,3
jessica,1
nick,1
but,6
we,15
still,1
having,1
a,15
goodtime,1
after,2
found,2
goods,1
went,3
smoked,1
in,12
s,1
apartment,1
complex,1
afterwards,1
that,6
d,1
be,2
pull,2
secret,2
off,2
t,5
here,1
going,3
able,1
sucked,1
actually,2
retrospect,1
think,2
may,2
had,5
chance,1
been,1
of,12
course,2
odds,1
against,1
us,2
just,4
seemed,2
increase,1
who,2
knows,1
intoxicating,1
though,2
don,1
ve,1
laughed,1
as,3
much,1
hard,1
did,4
time,4
real,1
genuine,1
peaceful,1
there,5
lot,2
good,3
karma,2
really,1
enjoyed,1
all,5
complete,1
blast,1
were,3
involved,1
chaos,1
car,1
definitly,1
could,1
never,1
smoke,1
weed,1
habitually,1
once,1
or,1
twice,1
month,1
dont,1
mind,1
especially,1
on,3
night,7
like,2
where,2
right,1
people,2
awesome,1
positive,1
atmosphere,1
nice,2
relaxing,1
anyways,1
m,1
home,1
now,1
3,1
42,1
am,3
saturday,5
my,9
parents,1
house,1
for,6
get,1
together,1
brought,1
capone,1
lots,1
including,1
favorite,1
person,2
world,1
lyndsey,2
yes,1
saw,2
dad,3
first,2
since,1
when,2
she,4
moved,1
him,3
talked,2
ot,1
sad,1
got,2
her,2
boyfriend,1
they,3
walked,1
into,1
backyard,1
back,1
by,1
pool,1
everyone,1
swimming,1
hugged,1
mom,1
he,4
wouldn,1
told,1
each,1
other,1
loved,1
one,2
another,1
actaully,1
spoke,1
ryan,2
called,1
boss,1
point,1
too,1
which,1
bit,1
odd,1
none,1
less,1
see,1
them,1
overcome,1
huge,1
obstacle,1
know,1
exactly,1
feels,1
our,1
finally,1
accept,1
someone,1
hated,1
past,1
takes,1
stress,1
away,1
partied,1
little,1
while,1
haha,1
put,1
friday,1
bed,2
early,1
because,3
dodge,1
ball,1
game,3
morning,1
didn,1
end,2
until,1
5,1
lynn,1
two,1
hours,1
sleep,1
7,1
30,1
royal,1
oak,1
kimball,1
school,1
dodgeball,2
alright,1
ever,1
playing,1
professional,1
enviroment,1
damn,1
2nd,1
place,1
27,1
kind,1
suprising,1
mike,1
created,1
team,1
their,1
website,1
competitive,1
league,2
well,2
realy,1
quick,1
suppose,1
recreation,1
oh,1
couldn,1
change,1
totally,1
underdogs,1
came,1
top,1
already,1
posted,1
above,1
today,1
realize,1
typed,1
backwards,1
mi,1
erus,1
uoy,1
nac,1
erugif,1
ti,1
tuo,1
weekend,1
thats,1
post,1
cheers,1
should,1
pictures,1
tomorrow,1
