,frequency
i,28
miss,27
the,19
smell,1
of,9
your,5
hair,1
feeling,2
care,1
touch,1
lips,1
feel,1
hips,1
planning,1
trips,1
talking,1
all,3
night,1
holding,2
you,8
tight,1
telling,2
its,1
alright,1
hand,1
bitching,1
about,1
traffic,1
jams,1
good,4
mornings,1
nights,1
times,1
fights,1
to,7
turn,1
off,1
light,1
taking,1
showers,1
together,1
plans,1
us,1
being,3
forever,1
dreams,1
that,1
we,1
had,1
wanting,3
those,1
happen,1
so,2
bad,1
back,2
give,1
a,2
hug,1
comfort,1
in,2
love,1
desire,1
want,1
fuck,1
hurt,1
seeing,1
packing,1
thought,1
attractive,1
these,1
things,1
and,1
much,1
more,1
but,2
would,2
never,1
allow,1
or,1
even,1
close,1
door,1
there,1
is,1
nothing,2
at,1
wish,1
it,2
have,2
happened,1
faster,1
then,1
wouldn,1
t,1
been,1
such,1
beautiful,1
disaster,1
