,frequency
well,2
yesterday,1
was,18
kellys,1
birthday,4
she,3
totally,1
not,2
looking,1
forward,1
to,18
it,9
i,27
happened,1
read,1
her,6
journal,1
and,13
just,6
felt,1
bad,2
for,9
so,5
made,1
sure,2
the,18
first,1
one,2
wish,1
a,14
happy,2
P,3
apparently,1
got,2
expensive,1
digital,1
cam,1
can,1
t,1
be,3
mad,1
at,6
that,2
kel,1
anyways,3
hope,1
you,5
had,3
were,1
in,6
my,6
thoughts,1
m,4
what,2
is,4
going,2
on,2
with,2
dad,1
after,2
all,1
drama,1
wake,1
up,9
emails,1
from,3
him,5
inviting,1
me,6
go,3
camping,1
this,5
weekend,1
bit,1
shocked,1
ended,3
calling,1
found,1
out,7
chad,1
brother,1
over,3
there,4
shot,1
hung,1
awhile,3
ending,1
laying,1
pool,4
little,2
while,2
then,2
take,1
off,2
relaxing,1
its,1
been,2
haha,1
love,1
swim,1
much,1
past,1
winter,1
old,1
sidekick,1
ran,1
hotels,1
used,1
them,1
their,1
we,2
would,2
bounce,1
home,4
gangster,1
yeah,1
nice,1
fucking,1
lay,1
left,1
came,2
really,3
lazy,1
bored,1
disgusting,1
some,1
point,1
think,2
around,1
10,2
30,1
decided,1
went,1
tonic,1
few,1
drinks,1
danced,1
but,2
most,1
interesting,1
part,2
of,8
whole,1
entire,1
night,4
have,2
say,1
bar,1
kind,2
observing,1
dance,1
floor,1
when,1
noticed,1
black,1
man,3
walk,1
by,2
wearing,1
necklace,1
blinding,1
straight,2
bling,1
as,3
looked,3
his,3
face,1
almost,1
if,1
recognizing,1
child,1
hood,1
friend,1
obie,1
trice,1
hand,1
length,1
away,2
he,6
grinned,1
like,5
know,2
who,2
are,1
none,1
these,1
fuckers,1
do,1
whats,2
talking,1
about,2
minutes,1
told,1
CD,3
better,1
s,1
come,1
shady,1
imprint,1
since,1
eminem,2
show,2
smiled,1
said,1
listen,1
pulled,1
cd,1
pocket,1
burned,1
lab,1
ass,1
song,1
produced,1
conversation,1
saying,1
alright,2
get,2
V,1
I,1
dope,1
dopest,1
walked,1
back,1
5,1
seconds,1
later,1
your,1
name,2
again,1
knows,1
small,1
world,1
whatever,1
dont,1
remember,1
now,4
sooo,1
waiting,1
lynn,1
online,1
because,1
wanna,1
talk,1
phone,1
right,2
thats,1
where,1
stands,1
watching,1
dave,1
chappelle,1
erika,1
badu,1
or,1
however,1
spell,1
doing,1
performance,1
thief,1
ps,1
let,1
guys,1
new,1
look,1
